source,reprint,full_text,day_manual,num_chron_refs,lang_orig,any_date,writing_start_month,written,dubious,dated_day,type,cancelled,reg_section,posthumous,published,_id,ent_num,dated,french_title,scraped,month_combined,more_info,english_title,month_manual,spanish_title,pub_day,year_manual,writing_start_day,writing_end_day,writing_end_month,writing_end_year,notes,writing_end_approx,Chronicle_OCR,auth,translation,dated_month,day_combined,dated_year,pub_month,pub_year,writing_start_year,title,ent_id,Misc_Txt_Index,writing_start_approx,link,german_title,M_involved,year_combined,chron_refs,sampled
"MEW 2:225-506; MEGA I, 4:5.",,"The condition of the working class in England./ From personal observation and authentic sources. [G] Die Lage der arbeitenden Klasse in England./ Nach eigner Anschauung und authentischen Quellen. (W) 1844-1845: Sep CD to Mar M. (P) 1845: May D, as a book (ST/E33a); preface [Vorwort] dated Mar 15. —1848: book repubd by same pub’r, with new title page, called “second edn.” —1887: May A, 1st English trans pubd in U.S. (ST/E6a). —1892: Mar D, British edn of this trans, same title (ST/E6b) with a new preface by E. — 1892: Aug M, 2nd German edn (ignoring the ""second edn” of 1848), supervised by E (ST/E33b). (S) MEW 2:225-506; MEGA I, 4:5. (Tr) The 1887 American edn, transd by Florence Kelley Wischnewetzky, had been checked over by E before publ; for a British edn, see ST/E8. Later edns are mostly reprints or revisions of this trans; e.g., MECW 4:295 (re revision, see MECW 4:703 n.115), preceded by ST/ME44b (OB) 1-338. There is an independent trans by Henderson and Chaloner (ST/ E7) which is better written but so loose as to be unreliable in detail. (++) For a fragment by E which was prob intended for a new German edn, see #E540. -* Writing: 44:2, 35; 45:4, 20. Publ: 45:27. M’s study of: 45:28; 60:65; 63:17. American edn: 84:63; 85:4, 7; 86:4, 10, 24, 51; 87:7, 22, 25, 28, 29, 30, 46. Prefaces to the American edn: 85:7; 86:4, 10, 51; 87:7, 22, 28, 29, 20, 30, 46. Reviews: 87:30. British edn and preface: 91:55; 92:5, 20. German edn and preface: 92:23,36,41,49.",,0,,0,,1844-1845: Sep CD to Mar M.,,,,,E,,"1845: May D, as a book (ST/E33a); preface [Vorwort] dated Mar 15. —1848: book repubd by same pub’r, with new title page, called “second edn.” —1887: May A, 1st English trans pubd in U.S. (ST/E6a). —1892: Mar D, British edn of this trans, same title (ST/E6b) with a new preface by E. — 1892: Aug M, 2nd German edn (ignoring the ""second edn” of 1848), supervised by E (ST/E33b).",ObjectId(630af2b05e934cb195acac1c),171,,,,,"For a fragment by E which was prob intended for a new German edn, see #E540. -* Writing: 44:2, 35; 45:4, 20. Publ: 45:27. M’s study of: 45:28; 60:65; 63:17. American edn: 84:63; 85:4, 7; 86:4, 10, 24, 51; 87:7, 22, 25, 28, 29, 30, 46. Prefaces to the American edn: 85:7; 86:4, 10, 51; 87:7, 22, 28, 29, 20, 30, 46. Reviews: 87:30. British edn and preface: 91:55; 92:5, 20. German edn and preface: 92:23,36,41,49.",,,,,,,,,,,,,,"The 1887 American edn, transd by Florence Kelley Wischnewetzky, had been checked over by E before publ; for a British edn, see ST/E8. Later edns are mostly reprints or revisions of this trans; e.g., MECW 4:295 (re revision, see MECW 4:703 n.115), preceded by ST/ME44b (OB) 1-338. There is an independent trans by Henderson and Chaloner (ST/ E7) which is better written but so loose as to be unreliable in detail.",,,,,,,The condition of the working class in England./ From personal observation and authentic sources.,E0171,,,,Die Lage der arbeitenden Klasse in England./ Nach eigner Anschauung und authentischen Quellen.,,,,
ME.SW 3:440.,ST/ME44b (OB) 17.,"-------------. Preface to the English edition. 1892. [E] (D) 1892: Jan 11. (P) Mar D, in the pubd edn. (S) ME.SW 3:440. (Re) ST/ME44b (OB) 17. (++) In MEW 22:26578. —*92:5,20.",,0,,1,,,,11,,,E,,"Mar D, in the pubd edn.",ObjectId(630af2b05e934cb195acac20),175,1892: Jan 11.,,,Jan,"In MEW 22:26578. —*92:5,20.",,,,,,,,,,,,,,,Jan,11,1892,,,,-------------. Preface to the English edition. 1892.,E0175,,,,,,1892,,
In facsimile in MEW 32: opp. 694; also in ST/36.5 (KM&FE) 182.,,"Confessions. [E] [A game) (W)1868: Apr A. in the album of M’s daughter Jenny. (S) In facsimile in MEW 32: opp. 694; also in ST/36.5 (KM&FE) 182. (++) For Marx’s “Confessions,"" see #M170. ->68:25.",,0,,0,,1868: Apr A. in the album of M’s daughter Jenny.,,,,,E,,,ObjectId(630af2b05e934cb195acac23),178,,,,,"For Marx’s “Confessions,"" see #M170. ->68:25.",[A game),,,,,,,,,,,,,,,,,,,,Confessions.,E0178,,,,,,,,
MEW 21:383-87.,,"The abdication of the bourgeoisie. [G] Die Abdankung der Bourgeoisie. (W) 1889: betw Sep D and Oct A. (P) Oct 5, in the Sozialdemokrat. Signed. —Oct 11, in the Arbeiter-Ztg (Vienna). —Oct 12, in English, slightly shortened, in the Labour Elector. — Oct 26, in the Berliner Volks-Tribüne, with inessential editorial changes, titled “Was die Bourgeoisie nicht kann and was die Arbeiter können“ (What the bourgeoisie cannot do and the workers can do]. Also in other papers in Germany and the U.S. —1890: in Russian. (S) MEW 21:383-87. (Tr) ST/ME5 (AB) 395. —>89:28,31.",,0,,0,,1889: betw Sep D and Oct A.,,,,,E,,"Oct 5, in the Sozialdemokrat. Signed. —Oct 11, in the Arbeiter-Ztg (Vienna). —Oct 12, in English, slightly shortened, in the Labour Elector. — Oct 26, in the Berliner Volks-Tribüne, with inessential editorial changes, titled “Was die Bourgeoisie nicht kann and was die Arbeiter können“ (What the bourgeoisie cannot do and the workers can do]. Also in other papers in Germany and the U.S. —1890: in Russian.",ObjectId(630af2b05e934cb195acac3e),2,,,,,,,,,,,,,,,,,,,"ST/ME5 (AB) 395. —>89:28,31.",,,,,,,The abdication of the bourgeoisie.,E0002,,,,Die Abdankung der Bourgeoisie.,,,,
,,"The Danish armistice and Hansemann. |G| (D) 1848: Aug 10. (P) Aug 11, in NHZ. N/s. (Tr) MECW 7:382. (++) Not in MEW. -> 48:52.",,0,,1,,,,10,,,E,,"Aug 11, in NHZ. N/s.",ObjectId(630af2b05e934cb195acac42),202,1848: Aug 10.,,,Aug,Not in MEW. -> 48:52.,,,,,,,,,,,,,,MECW 7:382.,Aug,10,1848,,,,The Danish armistice and Hansemann. |G|,E0202,,,,,,1848,,
MEW 5:108-9.,,"Democratic character of the uprising. [G] Demokratischer Charakter des Aufstandes. (W) 1848: June 24. (P) June 25, in NRZ. N/s. (S) MEW 5:108-9. (Tr) MECW 7:119; ST/ME54 (R48/49) 41 (“A democratic uprising’’). -* 48:38.",,0,,0,,1848: June 24.,,,,,E,,"June 25, in NRZ. N/s.",ObjectId(630af2b05e934cb195acac51),216,,,,,,,,,,,,,,,,,,,MECW 7:119; ST/ME54 (R48/49) 41 (“A democratic uprising’’). -* 48:38.,,,,,,,Democratic character of the uprising.,E0216,,,,Demokratischer Charakter des Aufstandes.,,,,
,ST/ME18 (FIWI) 143; ST/ ME45d (OC) 149; ST/M58 (OCM) 281 (“How Lucknow was taken’’).,"Details of the attack on Lucknow. [Untitled article] [E] (W) 1858: May 8. (P) May 25, in NYDT, #5333, p. 4def. Lead article; n/s. (Re) ST/ME18 (FIWI) 143; ST/ ME45d (OC) 149; ST/M58 (OCM) 281 (“How Lucknow was taken’’). (++) In MEW 12:463-68. -*58:23.",,0,,0,,1858: May 8.,,,,,E,,"May 25, in NYDT, #5333, p. 4def. Lead article; n/s.",ObjectId(630af2b05e934cb195acac56),220,,,,,In MEW 12:463-68. -*58:23.,,,,,,,,,,,,,,,,,,,,,Details of the attack on Lucknow. [Untitled article],E0220,,,,,,,,
,,"Essays addressed to volunteers. [E] (P) 1861: Mar c.16, as a brochure (ST/E18). With a new (brief) preface, dated Mar 9; signed: F.E. (++) This brochure repr’d a number of E’s articles in the Volunteer Journal, viz.: #E355, E297, E890, E891, and E685. The new preface, which is not included in ST/E15 (EMC), is in MEW 15:257. -> 60:64; 61:16.",,0,,0,,,,,,,E,,"1861: Mar c.16, as a brochure (ST/E18). With a new (brief) preface, dated Mar 9; signed: F.E.",ObjectId(630af2b05e934cb195acac76),249,,,,,"This brochure repr’d a number of E’s articles in the Volunteer Journal, viz.: #E355, E297, E890, E891, and E685. The new preface, which is not included in ST/E15 (EMC), is in MEW 15:257. -> 60:64; 61:16.",,,,,,,,,,,,,,,,,,,,,Essays addressed to volunteers.,E0249,,,,,,,,
MECW 13:609.,,"The European war. [E] (W) 1855: Jan c.29. (P) Feb 17, in NYDT, #4316, p. 4bcd. Lead article; n/s. (S) MECW 13:609. (++) In MEW 11:12-17. —M transd this piece into German, added a section, and sent it to the NOZ: see #ME78. -> 55:9,10.",,0,,0,,1855: Jan c.29.,,,,,E,,"Feb 17, in NYDT, #4316, p. 4bcd. Lead article; n/s.",ObjectId(630af2b05e934cb195acac7b),253,,,,,"In MEW 11:12-17. —M transd this piece into German, added a section, and sent it to the NOZ: see #ME78. -> 55:9,10.",,,,,,,,,,,,,,,,,,,,,The European war.,E0253,,,,,,,,
MEW 6:424-25.,,"The extradition of political refugees. [G] Auslieferung politischer Flüchtlinge. (D) 1849: Apr 12. (P) Apr 13, in NRZ. N/t; n/s. (S) MEW 6:424-25. (Tr) MECW 9:257. -> 49:17.",,0,,1,,,,12,,,E,,"Apr 13, in NRZ. N/t; n/s.",ObjectId(630af2b05e934cb195acac83),260,1849: Apr 12.,,,Apr,,,,,,,,,,,,,,,MECW 9:257. -> 49:17.,Apr,12,1849,,,,The extradition of political refugees.,E0260,,,,Auslieferung politischer Flüchtlinge.,,1849,,
,,"Fate of a traitor. [E) (W) 1844: May AB. (P) May 18, in the Northern Star. N/s. (Tr) MECW 3:519-20. (++) Not in MEW. —>44:17.",,0,,0,,1844: May AB.,,,,,E,,"May 18, in the Northern Star. N/s.",ObjectId(630af2b05e934cb195acac91),273,,,,,Not in MEW. —>44:17.,,,,,,,,,,,,,,MECW 3:519-20.,,,,,,,Fate of a traitor. [E),E0273,,,,,,,,
MECW 14:401.,"%ST/ME55 (RS) 157, small part on Spain.","The armies of Europe. [E| (W) 1855: June D to Sep. First install finished July A; second, July D; third, Sep. (P) Aug, Sep, Dec, in Putnam’s Monthly, in 3 installs. N/s. (S) MECW 14:401. (Re) %ST/ME55 (RS) 157, small part on Spain. (++) In MEW 11:40979; the info on p. 410, re division of articles, is erroneous. —Following is a summary of pagination in original publ in Putnam’s. August issue [first article): [Intro] (193-96); I. The French army (196-200); II. The English army (200—4); III. The Austrian army (204-6). September issue, called “Second Article”: I. The Prussian army (306-10); 11. The Russian army (310-16); III. The smaller armies of Germany (316-17). December issue, called “Third and last article"": I. The Turkish army (561-64); II. The Sardinian army (564-66); III. The smaller Italian armies (566); IV. The Swiss army (567); V. The Scandinavian armies (567-69); VI. The army of Holland (569); VII. The Belgian army (569): VIII. The Portuguese army (569): IX. The Spanish army (569-71). —This series was written by E on the suggestion of M (letter of June 15), who in turn had had the proposal from Dana on behalf of Putnam’s. M helped gather materials in the British Museum Library, esp on Spain and Naples. —E’s section on the English army was edited by M into three articles for the NOZ, as follows. With the exception of the second, MEW does not include these NOZ versions, which were nearly the same as the English. (See also MECW 14:744 n.306.) • A. Die britische Armee [The British army]. Pubd Aug 28. • B. Züchtigung der Soldaten [Flogging of soldiers]. Pubd Aug 31. (This is treated as a separate entry—see #ME59.) • C. Uniformierung und Equipierung der britischen Soldaten [Uniforms and equipment of the British soldiers]. Pubd Sep 1. (Variations from the English are footnoted in MECW.) ->55:1, 26, 32,35,37,41,49.",,0,,0,,"1855: June D to Sep. First install finished July A; second, July D; third, Sep.",,,,,E,,"Aug, Sep, Dec, in Putnam’s Monthly, in 3 installs. N/s.",ObjectId(630af2b05e934cb195acacc8),32,,,,,"In MEW 11:40979; the info on p. 410, re division of articles, is erroneous. —Following is a summary of pagination in original publ in Putnam’s. August issue [first article): [Intro] (193-96); I. The French army (196-200); II. The English army (200—4); III. The Austrian army (204-6). September issue, called “Second Article”: I. The Prussian army (306-10); 11. The Russian army (310-16); III. The smaller armies of Germany (316-17). December issue, called “Third and last article"": I. The Turkish army (561-64); II. The Sardinian army (564-66); III. The smaller Italian armies (566); IV. The Swiss army (567); V. The Scandinavian armies (567-69); VI. The army of Holland (569); VII. The Belgian army (569): VIII. The Portuguese army (569): IX. The Spanish army (569-71). —This series was written by E on the suggestion of M (letter of June 15), who in turn had had the proposal from Dana on behalf of Putnam’s. M helped gather materials in the British Museum Library, esp on Spain and Naples. —E’s section on the English army was edited by M into three articles for the NOZ, as follows. With the exception of the second, MEW does not include these NOZ versions, which were nearly the same as the English. (See also MECW 14:744 n.306.) • A. Die britische Armee [The British army]. Pubd Aug 28. • B. Züchtigung der Soldaten [Flogging of soldiers]. Pubd Aug 31. (This is treated as a separate entry—see #ME59.) • C. Uniformierung und Equipierung der britischen Soldaten [Uniforms and equipment of the British soldiers]. Pubd Sep 1. (Variations from the English are footnoted in MECW.) ->55:1, 26, 32,35,37,41,49.",,,,,,,,,,,,,,,,,,,,,The armies of Europe. [E|,E0032,,,,,,,,
MEW 6:46-54.,,"The German central power and Switzerland. |G| Die deutsche Zentralgewalt und die Schweiz. (D) 1848: Nov 24. (P) Nov 26, in NRZ. N/s. (S) MEW 6:46-54. (Tr) MECW 8:66. -> 48:75.",,0,,1,,,,24,,,E,,"Nov 26, in NRZ. N/s.",ObjectId(630af2b05e934cb195acacd2),329,1848: Nov 24.,,,Nov,,,,,,,,,,,,,,,MECW 8:66. -> 48:75.,Nov,24,1848,,,,The German central power and Switzerland. |G| Die deutsche Zentralgewalt und die Schweiz.,E0329,,,,,,1848,,
"MEGA 1,6:29; MECW 6:61.",,"Government and opposition in France. [E] (W) 1846: Sep c.l. (P) Sep 5, in the Northern Star. N/t; n/s. (S) MEGA 1,6:29; MECW 6:61. (++) In MEW 4:27-29. -♦ 46:41.",,0,,0,,1846: Sep c.l.,,,,,E,,"Sep 5, in the Northern Star. N/t; n/s.",ObjectId(630af2b05e934cb195acacde),339,,,,,In MEW 4:27-29. -♦ 46:41.,,,,,,,,,,,,,,,,,,,,,Government and opposition in France.,E0339,,,,,,,,
ST/ME4 (ANAC) 177; MECW 18:340.,,"Infantry. [E] (W) 1859: Sep to Oct c.10. (P) 1860: in NAC 9:519. N/s. (S) ST/ME4 (ANAC) 177; MECW 18:340. (++) In MEW 14:340-67. -> 59:3, 20, 57, 61; 60:4.",,0,,0,,1859: Sep to Oct c.10.,,,,,E,,1860: in NAC 9:519. N/s.,ObjectId(630af2b05e934cb195acad0b),378,,,,,"In MEW 14:340-67. -> 59:3, 20, 57, 61; 60:4.",,,,,,,,,,,,,,,,,,,,,Infantry.,E0378,,,,,,,,
MECW 18:13.,,"{D&A} Alessandria. |E] (W) 1857: July 11-24. (P) 1858: in NAC, vol. 1. N/s. (S) MECW 18:13. (++) Not in MEW; first ascribed to M/E in MECW.",,0,,0,,1857: July 11-24.,true,,,,E,,"1858: in NAC, vol. 1. N/s.",ObjectId(630af2b05e934cb195acabe1),11.5,,,,,Not in MEW; first ascribed to M/E in MECW.,,,,,,,,,,,,,,,,,,,,,Alessandria. [E],E0011.5,,,,,,,,
MECW 13:379.,,"The capture of Bomarsund. [First article] [E] (W) 1854: Aug 21. (P) Sep 4, in NYDT, #4174, p. 4de. Lead article; n/s. (S) MECW 13:379. (++) In MEW 10:421-25. —>54:40.",,0,,0,,1854: Aug 21.,,,,,E,,"Sep 4, in NYDT, #4174, p. 4de. Lead article; n/s.",ObjectId(630af2b05e934cb195acabe3),120,,,,,In MEW 10:421-25. —>54:40.,,,,,,,,,,,,,,,,,,,,,The capture of Bomarsund. [First article],E0120,,,,,,,,
,ST/ME18 (FIWI) 117; ST/M58 (OCM) 245.,"The capture of Delhi. [Untitled article] [E] (W) 1857: Nov 16. (P) Dec 5, in NYDT, #5188, p. 4cde. Lead article; n/s. (Re) ST/ME18 (FIWI) 117; ST/M58 (OCM) 245. (++) In MEW 12:327-34. ->57:51.",,0,,0,,1857: Nov 16.,,,,,E,,"Dec 5, in NYDT, #5188, p. 4cde. Lead article; n/s.",ObjectId(630af2b05e934cb195acabe5),122,,,,,In MEW 12:327-34. ->57:51.,,,,,,,,,,,,,,,,,,,,,The capture of Delhi. [Untitled article],E0122,,,,,,,,
ST/ME4 (ANAC) 150; MECW 18:239.,,Carcass. [EJ (W) 1858: Jan c.21. (P) 1859: in NAC 4:423. N/s. (S) ST/ME4 (ANAC) 150; MECW 18:239. (++) In MEW 14:240-41. -*58:5.,,0,,0,,1858: Jan c.21.,,,,,E,,1859: in NAC 4:423. N/s.,ObjectId(630af2b05e934cb195acabe7),124,,,,,In MEW 14:240-41. -*58:5.,,,,,,,,,,,,,,,,,,,,,Carcass. [EJ,E0124,,,,,,,,
MEW 31:598-600. -> 66:19.,,"Circular of the Manchester Schiller Institute. [G] Zirkular der Manchester Schiller-Anstalt. (D) 1866: Mar 19. (P) Mar, as printed circular, signed by E as chairman plus other officers of the institute. (S) MEW 31:598-600. -> 66:19.",,0,,1,,,,19,,,E,,"Mar, as printed circular, signed by E as chairman plus other officers of the institute.",ObjectId(630af2b05e934cb195acabfb),142,1866: Mar 19.,,,Mar,,,,,,,,,,,,,,,,Mar,19,1866,,,,Circular of the Manchester Schiller Institute.,E0142,,,,Zirkular der Manchester Schiller-Anstalt.,,1866,,
MEW 4:39198.,,"The civil war in Switzerland. [G] Der Schweizer Bürgerkrieg. (W) 1847: Nov c.10. (P) Nov 14, in DBZ. (S) MEW 4:39198. (Tr) MECW 6:367. -> 47:49.",,0,,0,,1847: Nov c.10.,,,,,E,,"Nov 14, in DBZ.",ObjectId(630af2b05e934cb195acabfd),144,,,,,,,,,,,,,,,,,,,MECW 6:367. -> 47:49.,,,,,,,The civil war in Switzerland.,E0144,,,,Der Schweizer Bürgerkrieg.,,,,
MEW 5:289-92.,,"Conciliationist debate on the Valdenaire affair. [G] Vereinbarungsdebatte über die Valdenairesche Angelegenheit. (D) 1848: Aug 1. (P) Aug 2, in NRZ. N/s. (S) MEW 5:289-92. (Tr) MECW 7:301 (“The agreement debate about. . .’’). —► 48:51.",,0,,1,,,,1,,,E,,"Aug 2, in NRZ. N/s.",ObjectId(630af2b05e934cb195acac0a),155,1848: Aug 1.,,,Aug,,,,,,,,,,,,,,,MECW 7:301 (“The agreement debate about. . .’’). —► 48:51.,Aug,1,1848,,,,Conciliationist debate on the Valdenaire affair.,E0155,,,,Vereinbarungsdebatte über die Valdenairesche Angelegenheit.,,1848,,
ST/E2 (ALS) 28; %ST/ME28 (1IQ) 316.,,"American food and the land question. [E] (W) 1881: June D. (P) July 2, in the Labour Standard. Lead article; n/s. (S) ST/E2 (ALS) 28; %ST/ME28 (1IQ) 316. (++) In MEW 19:270-72. Seventh in the series #E40. —>81:31,37.",,0,,0,,1881: June D.,,,,,E,,"July 2, in the Labour Standard. Lead article; n/s.",ObjectId(630af2b05e934cb195acac0f),16,,,,,"In MEW 19:270-72. Seventh in the series #E40. —>81:31,37.",,,,,,,,,,,,,,,,,,,,,American food and the land question.,E0016,,,,,,,,
MEW 5:85-89.,,"The conciliationist session of June 17. [G] Die Vereinbarungssitzung vom 17. Juni. (D) 1848: June 19. (P) June 20, in NRZ. N/s. (S) MEW 5:85-89. (Tr) MECW 7:96 (“The agreement assembly session of...”). —>48:38.",,0,,1,,,,19,,,E,,"June 20, in NRZ. N/s.",ObjectId(630af2b05e934cb195acac15),165,1848: June 19.,,,Jun,,,,,,,,,,,,,,,MECW 7:96 (“The agreement assembly session of...”). —>48:38.,Jun,19,1848,,,,The conciliationist session of June 17.,E0165,,,,Die Vereinbarungssitzung vom 17. Juni.,,1848,,
MEW 17:475-80.,,"The Congress of Sonvillier and the International. [G] Der Kongress von Sonvillier und die Internationale. (W) 1872: Jan c.3. (P) Jan 10, in the Volksstaat. N/s. (S) MEW 17:475-80. (Tr) ST/ME3 (AAS) 60. -> 72:4.",,0,,0,,1872: Jan c.3.,,,,,E,,"Jan 10, in the Volksstaat. N/s.",ObjectId(630af2b05e934cb195acac24),179,,,,,,,,,,,,,,,,,,,ST/ME3 (AAS) 60. -> 72:4.,,,,,,,The Congress of Sonvillier and the International.,E0179,,,,Der Kongress von Sonvillier und die Internationale.,,,,
MEW 11:120.,,"Crimean affairs. |G] Krimsche Angelegenheiten. (D) 1855: Mar 16. (P) Mar 19, in NOZ. N/s. (S) MEW 11:120. (++) This is M’s trans, with shortening and alterations, of E’s NYDT article #E681, q.v. MEW gives footnoted differences from the NYDT version. ->55:13.",,0,,1,,,,16,,,E,,"Mar 19, in NOZ. N/s.",ObjectId(630af2b05e934cb195acac33),191,1855: Mar 16.,,,Mar,"This is M’s trans, with shortening and alterations, of E’s NYDT article #E681, q.v. MEW gives footnoted differences from the NYDT version. ->55:13.",,,,,,,,,,,,,,,Mar,16,1855,,,,Crimean affairs. |G] Krimsche Angelegenheiten.,E0191,,,,,,1855,,
,,"Defeat of the German troops at Sundewitt. [G] (W) 1848: June 2. (P) June 3, in NRZ. N/s. (Tr) MECW 7:34-35. (++) Not in MEW. -> 48:35.",,0,,0,,1848: June 2.,,,,,E,,"June 3, in NRZ. N/s.",ObjectId(630af2b05e934cb195acac4e),213,,,,,Not in MEW. -> 48:35.,,,,,,,,,,,,,,MECW 7:34-35.,,,,,,,Defeat of the German troops at Sundewitt.,E0213,,,,,,,,
MEW 6:270-86.,,"Democratic Pan-Slavism. [G] Der demokratische Panslawismus. (D) 1849: Feb 14, 15. (P) Feb 15, 16. in NRZ. N/s. (S) MEW 6:270-86. (Tr) MECW 8:362; ST/ME56 (RME) 67; ST/M94 (R48) 226. -*49:10.",,0,,1,,,,14,,,E,,"Feb 15, 16. in NRZ. N/s.",ObjectId(630af2b05e934cb195acac52),217,"1849: Feb 14, 15.",,,Feb,,,,,,,,,,,,,,,MECW 8:362; ST/ME56 (RME) 67; ST/M94 (R48) 226. -*49:10.,Feb,14,1849,,,,Democratic Pan-Slavism.,E0217,,,,Der demokratische Panslawismus.,,1849,,
MEW Eb.2:249-54; titles conferred on two parts: 1. Marheineke; II. von Henning.,,"Diary of a guest student. [G] Tagebuch eines Hospitanten. (W) 1842: betw May 2 and May 10. (P) May 10, 24, in RZ, in 2 installs. Signed: F.O. [Friedrich Oswald]. (S) MEW Eb.2:249-54; titles conferred on two parts: 1. Marheineke; II. von Henning. (Tr) MECW 2:268 (no titles for parts). -* 42:15.",,0,,0,,1842: betw May 2 and May 10.,,,,,E,,"May 10, 24, in RZ, in 2 installs. Signed: F.O. [Friedrich Oswald].",ObjectId(630af2b05e934cb195acac5a),224,,,,,,,,,,,,,,,,,,,MECW 2:268 (no titles for parts). -* 42:15.,,,,,,,Diary of a guest student.,E0224,,,,Tagebuch eines Hospitanten.,,,,
"MEW 22:348-49 (facsimile repro), 621-22 (printed and edited text, in Ref. Notes section).",,"Engels’ list of his own writings. (G) Von Engels angefertigtes Verzeichnis seiner Werke. (W) Prob 1889; supplemented, end of 1892. N/t. (P/P) 1963, in MEW. (S) MEW 22:348-49 (facsimile repro), 621-22 (printed and edited text, in Ref. Notes section). (++) The facsimile shows no heading; the German title at head is the MEW caption; the English title is conferred here. There is no indication of what purpose this list was made for. It seems to include published books and brochures, plus a list of published prefaces and introductions, except for a number of anomalies; but it is not complete. -> 89:2; 92:2.",,0,,0,,"Prob 1889; supplemented, end of 1892. N/t.",,,,,E,"1963, in MEW.",,ObjectId(630af2b05e934cb195acac6d),240.5,,,,,"The facsimile shows no heading; the German title at head is the MEW caption; the English title is conferred here. There is no indication of what purpose this list was made for. It seems to include published books and brochures, plus a list of published prefaces and introductions, except for a number of anomalies; but it is not complete. -> 89:2; 92:2.",,,,,,,,,,,,,,,,,,,,,Engels’ list of his own writings. (G) Von Engels angefertigtes Verzeichnis seiner Werke.,E0240.5,,,,,,,,
