annos,at_created,chron_section,Notebooks_Marx,entry_id_clean,about,entry_id_base,E,start_approx,_id,meet,notes,published_in,reading,entry_id,writing,where,social_network,year,day_end,id,pub,not_in_chronicle,interaction_with,visit,labeled,manual_label,ME_Register,at_id,header,category,entry_num,month_start,travel,Register_ref,03_Register_auto,month_end,M,len,header_id,end_approx,book,meeting_of,read,ME_Register_auto,Entities,day_start,write,ME_Cyclopedia_id,text
"('meet','M','Bruno Bauer','Berlin'); ('meet','M','Edgar Bauer','Berlin')",2020-12-17T01:44:33.000Z,JUNE-AUGUST,,37_9.0,,37_9,,,ObjectId(6311812db9368b44567ee0de),false,,,,37_9_67,,,,1837,,67,false,,"Bauer_Bruno,Bauer_Edgar,Rutenberg_Adolf,Köppen_Karl Friedrich",false,false,,,rectxUvzh2D96miSM,9. Doctors Club,"Friendship Logistics,In-Person Meeting,Group Meeting",,Jun,false,,,Aug,checked,150,9,,,,,,Bauer_Bruno,,false,37:9,"Doctors Club. M enters the circle of the Doctors Club (Young Hegelians) and makes the acquaintance of Bruno and Edgar Bauer, Rutenberg, Köppen, et al."
"('letter','M father','M')",2020-12-17T01:44:33.000Z,AUGUST,,37_10.0,,37_10,,,ObjectId(6311812db9368b44567ee0df),false,,,,37_10_68,,,,1837,,68,false,,Marx_Heinrich,false,true,,,recTs9Iv6r6Zb3Iwq,10. Father's Letters,"Family,Health,Letter",,Aug,false,,,,checked,132,10,,,,,,,12,true,37:10,"M’s father, who is quite ill and staying at Bad Ems for his bad health, writes chidingly, urging more consideration for the parents."
"('letter','M father','M')",2020-12-17T01:44:33.000Z,AUGUST,,37_10.1,,37_10,,checked,ObjectId(6311812db9368b44567ee0e0),false,,,,37_10_69,,,,1837,,69,false,,Marx_Heinrich,false,false,,,recm4rQb8RGsZhgLy,10. Father's Letters,"Letter,Family",,Aug,false,,,,checked,83,10,,,,,,,20,false,37:10,Father sends more advice on studies and preparations to enter the legal profession.
,2020-12-24T18:43:03.000Z,SEPTEMBER,,37_11.0,,37_11,,,ObjectId(6311812db9368b44567ee0e1),false,,,,37_11_6457,,,,1837,,6457,true,,,false,true,,,recdrbe79FayMBm2Z,11. Looking to the Future,Publication Logistics,,Sep,false,,,Nov,checked,112,11,,,,,,,,false,37:11,"M participates in plans to publish a magazine on theater criticism, with contributions from the Hegelian school."
"('letter','M father','M')",2020-12-17T01:44:33.000Z,SEPTEMBER,,37_11.1,,37_11,,,ObjectId(6311812db9368b44567ee0e2),false,,,,37_11_70,,,,1837,,70,false,,Marx_Heinrich,false,true,,,reckTbCQDb7u0PZ7j,11. Looking to the Future,"Letter,Family",,Sep,false,,,,checked,98,11,,,,,,,16,true,37:11,"Father’s letter to M weighs alternatives on what field to prepare for—law, writing, academia, etc."
,2020-12-17T01:44:33.000Z,SEPTEMBER,,37_12.0,,37_12,checked,,ObjectId(6311812db9368b44567ee0e3),false,,,,37_12_71,,,,1837,,71,false,,,false,false,,,recIdAAX2GjuQElGr,12.   Engels Leaves School,"School,Family",,Sep,false,,,,,155,12,,,,,,,,false,37:12,"On his father’s insistence, E leaves high school (Gymnasium) before completing it, to begin work as a commercial assistant in his father’s firm in Barmen. "
,2020-12-17T01:44:33.000Z,SEPTEMBER,,37_12.1,,37_12,checked,,ObjectId(6311812db9368b44567ee0e4),false,,,,37_12_72,,,,1837,,72,false,,,false,false,,,recr5DVwB8JnG0WU9,12. Engels Leaves School,"Speech,Writing,School",,Sep,false,,,,,96,12,,,,,,,15,false,37:12,"At the school's public ceremony, E reads a Greek poem of his composition in epic verse (#E745). "
,2020-12-17T01:44:33.000Z,SEPTEMBER,,37_12.2,,37_12,checked,,ObjectId(6311812db9368b44567ee0e5),false,,,,37_12_73,,,,1837,,73,false,,,false,false,,,rec0bGsThVgZsNljx,12. Engels Leaves School,School,,Sep,false,,,,,60,12,,,,,,,25,false,37:12,A school-leaving certificate is issued to E as of this date.
,2020-12-17T01:44:33.000Z,OCTOBER,,37_13.0,,37_13,,checked,ObjectId(6311812db9368b44567ee0e6),false,,,,37_13_74,,,,1837,,74,false,,,false,false,,,rec02OW32X4PtAchT,13. Rejections,"Publication Logistics,Writing",,Oct,false,,,,checked,85,13,,,,,,,,false,37:13,M sends some poems for publ to Chamisso’s Deutsche Musen-Almanach; they are rejected.
,2020-12-17T01:44:33.000Z,NOVEMBER,,37_14.0,,37_14,,,ObjectId(6311812db9368b44567ee0e7),false,,,,37_14_75,,,,1837,,75,false,,Heffter_Wilhelm,false,false,,,rec5P3rde9BVaSXze,14. University. Winter semester,"School,Reading/Study",,Nov,false,,,,checked,76,14,,,,,,,,false,37:14,"Winter semester: M attends only the lectures on criminal trials, by Heffter."
"('letter','M','M father')",2020-12-17T01:44:33.000Z,NOVEMBER,,37_15.0,Hegel_Georg Wilhelm Friedrich,37_15,,,ObjectId(6311812db9368b44567ee0e8),false,,,,37_15_76,,,,1837,,76,false,,Marx_Heinrich,false,true,,,rec8SK5LL17nFoNbV,15. Letter to Father,"Letter,Family",,Nov,false,,M_455,,checked,205,15,,,,,,,10,true,37:15,"M writes a long letter (the only extant letter to his father) reviewing his university life, intellectual crises, and strivings during this first year in Berlin, esp his conversion to Hegelianism (#M455). "
"('letter','M father','M')",2020-12-17T01:44:33.000Z,NOVEMBER,,37_15.1,,37_15,,,ObjectId(6311812db9368b44567ee0e9),false,,,,37_15_77,,,,1837,,77,false,,Marx_Heinrich,false,false,,,recfipnhYdrVDYUZA,15. Letter to Father,"Letter,Family",,Nov,false,,,,checked,78,15,,,,,,,17,false,37:15,"His father, in reply, chides him for this letter “without form or content....”"
"('letter','M father','M')",2020-12-17T01:44:33.000Z,DECEMBER,,37_16.0,,37_16,,,ObjectId(6311812db9368b44567ee0ea),false,,,,37_16_78,,,,1837,,78,false,,Marx_Heinrich,false,true,,,recr81pCOVscuN53U,16.   Father’s Letter.,"Family,Letter",,Dec,false,,,,checked,137,16,,,,,,,9,true,37:16,Father writes with irritation and apprehension about M’s failure to ensure earning a living instead of “misty excursions” and “brooding.”
,2020-12-17T01:44:33.000Z,DECEMBER,,37_17.0,,37_17,,,ObjectId(6311812db9368b44567ee0eb),false,,,,37_17_79,,,,1837,,79,false,,Marx_Eduard,false,false,,,recm3wtq6f5IX7Mn7,17.   Brother Dies.,"Family,Death",,Dec,false,,,,checked,55,17,,,,,,,14,false,37:17,"M’s brother Eduard, 12, dies of tuberculosis, in Trier."
"('letter','M father','M')",2020-12-17T01:44:33.000Z,FEBRUARY,,38_3.0,,38_3,,,ObjectId(6311812db9368b44567ee0ec),false,,,,38_3_82,,,,1838,,82,false,,Marx_Heinrich,false,false,,,rec75JVzfqzrWvlTX,3. Father's Letter,"Health,Family,Letter",,Feb,false,,,,checked,150,3,,,,,,,10,false,38:3,"M’s father, beset by sinking health, sends a somewhat milder version of previous criticisms [«-37:16], ending on a note of perplexity and resignation."
"('letter','M mother','M')",2020-12-17T01:44:33.000Z,FEBRUARY,,38_4.1,,38_4,,,ObjectId(6311812db9368b44567ee0ed),false,,,,38_4_83,,,,1838,-16,83,false,,Marx_Henriette,false,true,,,rec61rYwWUOFpaQXy,4. Health.,"Health,Letter,Family,Marx Sick",,Feb,false,,,,checked,170,4,,,,,,,15,true,38:4,"M’s mother writes urging him to avoid the year of military service on medical grounds. Around this time M suffers from heart trouble (cardiac dilation), also eye trouble."
,2020-12-24T18:44:19.000Z,FEBRUARY,,38_4.0,,38_4,,checked,ObjectId(6311812db9368b44567ee0ee),false,,,,38_4_6458,,,,1838,,6458,false,,Marx_Henriette,false,false,,,recbl8cKnBMtgQtsw,4. Health.,"Health,Marx Sick,Letter,Family",,Feb,false,,,,checked,173,4,,,,,,,18,false,38:4,"M receives a medical certificate, sent on to him by his mother, releasing him from military service for medical reasons (“chest weakness and periodic coughing-up of blood”)."
,2020-12-17T01:44:33.000Z,MARCH-APRIL,,38_5.0,,38_5,,,ObjectId(6311812db9368b44567ee0ef),false,,,,38_5_84,,,,1838,A,84,false,,Marx_Heinrich,false,false,,,rec7GuGCNo9A6Hbqa,5. Father's Pamphlet,Editing,,Mar,false,,M_252,May,checked,114,5,checked,,,,,,,false,38:5,"M revises, with corrections and additions, a pamphlet written by his father on the Cologne church dispute (#M252)."
,2020-12-17T01:44:33.000Z,MAY,,38_6.0,,38_6,,,ObjectId(6311812db9368b44567ee0f0),false,,,,38_6_85,,,,1838,,85,false,,Marx_Heinrich,false,false,,,recGXn6kWdQsOilnc,6.    Death of Father.,"Family,Death",,May,false,,,,,61,6,,,,,,,10,false,38:6,"M’s father dies in Trier, of tuberculosis and liver ailments."
,2020-12-17T01:44:33.000Z,MAY,,38_7.0,,38_7,,,ObjectId(6311812db9368b44567ee0f1),false,,,checked,38_7_86,,,,1838,Aug,86,false,,"Gabler_Georg Andreas,Gans,Ritter_Karl",false,false,,,rec4aDocbvlnCP55b,7. University: Summer Semester,"Reading/Study,School",,May,false,,,,checked,147,7,,,,,,,,false,38:7,"M attends lectures on logic, with Gabler; general geography, with Ritter; Prussian common law, with Gans. Gabler and Gans mark him “very diligent.”"
"('visit','E','Rotterdam')",2020-12-17T01:44:33.000Z,JULY,,38_8.0,,38_8,checked,,ObjectId(6311812db9368b44567ee0f2),false,,,,38_8_87,,,,1838,,87,false,,,false,false,,,recDt6oOkOoxCTYTn,8.    Engels' Trip.,"Travel,Family",,July,false,,,,,108,8,,,,,,,22,false,38:8,"E, prob with his father, goes on a trip to the Netherlands and England; first, down the Rhine to Rotterdam. "
,2020-12-17T01:44:33.000Z,JULY,,38_8.1,,38_8,checked,,ObjectId(6311812db9368b44567ee0f3),false,,,,38_8_88,,,,1838,-24,88,false,,,false,false,,,recqiFnNPz8EKjjfS,8.    Engels' Trip.,Travel,,July,false,,,,,21,8,,,,,,,23,false,38:8,E stops in Rotterdam.
"('travel','E','London'); ('travel','E','Manchester')",2020-12-17T01:44:33.000Z,JULY,,38_8.2,,38_8,checked,,ObjectId(6311812db9368b44567ee0f4),false,,,,38_8_89,,,,1838,-26,89,false,,,false,false,,,rec3QbfhtkKXTxsws,8.    Engels' Trip.,Travel,,July,false,,,,,81,8,,,,,,,24,false,38:8,"E goes by paddle steamer from Rotterdam to London, then by railway to Manchester."
,2020-12-17T01:44:33.000Z,AUGUST,,38_9.0,,38_9,checked,,ObjectId(6311812db9368b44567ee0f5),false,,,,38_9_90,,,,1838,,90,false,,,false,false,,,rec4I7mZjm0FXTkwb,9.   Engels' Trip (cont’d).,"Travel,Financial",,Aug,false,,,,,97,9,,,,,,,1,false,38:9,"E is in Manchester, where the firm of Ermen & Engels is established by a merger with Peter Ermen."
"('travel','E','Bremen')",2020-12-17T02:10:02.000Z,AUGUST,,38_9.1,,38_9,checked,checked,ObjectId(6311812db9368b44567ee0f6),false,,,,38_9_91,,,,1838,14,91,false,,,false,false,,,recZz3d6wr1n3uOB9,9.   Engels' Trip (cont’d).,Travel,,Aug,false,,,,,61,9,,,,,,,10,false,38:9,"E goes to Bremen, either direct from London or via Amsterdam."
,2020-12-17T01:44:33.000Z,AUGUST,,38_10.0,,38_10,checked,,ObjectId(6311812db9368b44567ee0f7),false,,,,38_10_92,,,,1838,,92,false,,Treviranus_Georg Gottfried,false,false,,,rec197n3FRkgle3IK,10.  Engels in Bremen.,,,Aug,false,,,,,214,10,,,,,,,15,false,38:10,"E takes up life [cf «- :2] as a clerk in training in the commercial house of Heinrich Leupold, boarding with the minister G. G. Treviranus (source: ST/56; but MEW Daten puts arrival for duties in Bremen at July M)."
,2020-12-17T01:44:33.000Z,SEPTEMBER,,38_11.0,,38_11,checked,,ObjectId(6311812db9368b44567ee0f8),false,,,,38_11_93,,,,1838,,93,false,,,false,true,,,recdgkKxx2lgDZWts,11.  Engels Publishes.,Publication,,Sep,false,,,,,58,11,,,,,,,16,true,38:11,E’s first pubd writing is a poem in a Bremen paper (#E73).
,2020-12-17T01:44:33.000Z,OCTOBER,,38_12.0,,38_12,,,ObjectId(6311812db9368b44567ee0f9),false,,,checked,38_12_94,,,,1838,,94,false,,Rudorff_Adolf,false,false,,,recsh3pXdlb1YsAQ6,12. University. Winter semester,"Reading/Study,School",,Oct,false,,,,checked,82,12,,,,,,,,false,38:12,"M attends lectures only on inheritance law, with Rudorff; he is marked “diligent.”"
,2020-12-17T01:44:33.000Z,JANUARY,,39_3.0,,39_3,checked,,ObjectId(6311812db9368b44567ee0fa),false,,,,39_3_97,,,,1839,,97,false,,,false,false,,,recoB3HYdihOLRiYz,3. Indians (E).,"Letter,Writing",,Jan,false,,,,,105,3,,,,,,,20,false,39:3,"In a letter to a friend, E includes a poem “Florida” (#E281) on the American Indians as freedom fighters."
,2020-12-17T01:44:33.000Z,FEBRUARY,,39_4.0,,39_4,checked,,ObjectId(6311812db9368b44567ee0fb),false,,,,39_4_98,,,,1839,,98,false,,,false,false,,,recPgSbD7OQ78vN4q,4.   Engels: Poetry.,"Writing,Letter",,Feb,false,,,,,73,4,,,,,,,19,false,39:4,"E sends a friend an unpubd poem, “The Pietist declares his love” (#E211)."
,2020-12-17T01:44:33.000Z,FEBRUARY,,39_4.1,,39_4,checked,,ObjectId(6311812db9368b44567ee0fc),false,,,,39_4_99,,,,1839,,99,false,,,false,false,,,recK80TSfxrKvY57Z,4.   Engels: Poetry.,Publication,,Feb,false,,,,,50,4,,,,,,,24,false,39:4,He gets a second poem (#E840) into a Bremen paper.
,2020-12-24T18:45:56.000Z,MARCH,,39_5.1,,39_5,checked,,ObjectId(6311812db9368b44567ee0fd),false,,,,39_5_6459,,,,1839,,6459,true,,,false,true,,,recpOwf4IDxWZM70t,5.   Engels in Print.,"Writing,Publication",,Mar,false,,,Apr,,123,5,,,,,,,,true,39:5,"E writes and pubs his first article, “Letters from the Wuppertal,” in the Young Germany organ T/D, in six installs (#E452)."
,2020-12-17T01:44:33.000Z,MARCH,,39_5.0,,39_5,checked,,ObjectId(6311812db9368b44567ee0fe),false,,,,39_5_100,,,,1839,,100,true,,,false,true,,,recPQwBQZlmoYYZ9I,5.   Engels in Print.,Publication,,Mar,false,,,,,75,5,,,,,,,24,false,39:5,"E pubs a third poem in a Bremen paper (#E94), signed “Theodor Hildebrandt.”"
,2020-12-17T02:12:39.000Z,APRIL,,39_6.2,,39_6,checked,,ObjectId(6311812db9368b44567ee0ff),false,,,,39_6_103,,,,1839,,103,false,,,false,false,,,recbpl1jngtsAs1Hp,6. Engels: Poems and Prose,Publication,,Apr,false,,,,,99,6,,,,,,,,false,39:6,"For his T/D article, see <- :5; this article scandalizes the Barmen-Elberfeld (Wuppertal) district."
,2020-12-17T01:44:33.000Z,APRIL,,39_6.0,,39_6,checked,,ObjectId(6311812db9368b44567ee100),false,,,,39_6_101,,,,1839,28,101,false,,,false,false,,,recjw58dRvijLrizk,6. Engels: Poems and Prose,"Letter,Writing",,Apr,false,,,,,71,6,checked,,,,,,23,false,39:6,"In personal letters, E includes other poems of his (#E231, 357, 590A). "
,2020-12-17T01:44:33.000Z,APRIL,,39_6.1,,39_6,checked,,ObjectId(6311812db9368b44567ee101),false,,,,39_6_102,,,,1839,,102,false,,,false,false,,,recgW72JkvEjL9a5O,6. Engels: Poems and Prose,Publication,,Apr,false,,,,,73,6,,,,,,,27,false,39:6,"He gets a fourth poem into a Bremen paper (#E816), also by “Hildebrandt.”"
"('interact','M','Bruno Bauer')",2020-12-17T01:44:33.000Z,APRIL,,39_7.0,,39_7,,,ObjectId(6311812db9368b44567ee102),false,,,,39_7_104,,,,1839,Aug,104,false,,Bauer_Bruno,false,false,,,recGSZ1K0zai7w8Mw,7. Marx at the University,Reading/Study,,Apr,false,,,,checked,164,7,,,,,,,,false,39:7,"During the summer semester M attends lectures in only one course, on Isaiah, with Bruno Bauer. He is prob also continuing his dissertation work on Greek philosophy."
"('pub','E','E263')",2020-12-17T02:13:26.000Z,MAY,,39_8.1,,39_8,checked,,ObjectId(6311812db9368b44567ee103),false,,,,39_8_106,,,,1839,,106,true,,,false,true,,,recbMbWDksKa5Fzoi,8. Engels in Print,Publication,,May,false,,,,,60,8,,,,,,,,false,39:8,"He pubs another article in T/D, on F. W. Krummacher (#E263)."
"('pub','E','E572')",2020-12-17T01:44:33.000Z,MAY,,39_8.0,,39_8,checked,,ObjectId(6311812db9368b44567ee104),false,,,,39_8_105,,,,1839,,105,true,,,false,true,,,rec3WGpgxHgdbyS9V,8.   Engels in Print.,Publication,,May,false,,,,,102,8,,,,,,,9,false,39:8,"In response to attacks on his Wuppertal article (#E452), E pubs a reply in an Elberfeld paper (#E572)."
,2020-12-17T01:44:33.000Z,JULY,,39_8.2,,39_8,checked,checked,ObjectId(6311812db9368b44567ee105),false,,,,39_8_107,,,,1839,,107,false,,,false,false,,,recOi7pECxvfXgkuN,8.5 Engels: Poetry,"Letter,Writing",,July,false,,,,,170,8,,,,,,,D,false,39:8,"E sends a friend a poem titled “German July days, 1839“ (#E332); it looks to a revolution against the German kings and princes, like the French “July revolution” of 1830."
"('letter','M','B. Bauer')",2020-12-17T01:44:33.000Z,NOVEMBER,,39_9.1,,39_9,,,ObjectId(6311812db9368b44567ee106),false,,,checked,39_9_109,,,,1839,1841 Apr,109,false,,Bauer_Bruno,false,false,,,recwCcxYDmNliLv3v,9. University,Letter,,Nov,false,,,,checked,172,9,checked,,,"Aristotle,Trendelenburg_Friedrich Adolf",,,,false,39:9,"M corresponds with B. Bauer in Bonn. He works on logic studies, reads and excerpts Aristotle’s De anima, and plans a work polemizing against F. A. Trendelenburg. [-* 40:4)."
,2020-12-17T01:44:33.000Z,OCTOBER-NOVEMBER,,39_9.0,,39_9,,,ObjectId(6311812db9368b44567ee107),false,,,,39_9_108,,,,1839,Nov,108,false,,"Bauer_Bruno,Köppen_Karl Friedrich",false,false,,,recEzy9SF2LEkQ9SD,9. University,Reading/Study,,Oct,false,,,,checked,265,9,,,,,,,,false,39:9,"After B. Bauer departs from Berlin for a post in Bonn, M becomes close friends with Köppen. He now plans to cover all of Epicurean, Stoic, and Skeptical philosophy in his dissertation, and looks forward to qualifying for the Bonn faculty after graduation [-> 40:6)."
"('pub','E','300'); ('pub','E','330')",2020-12-17T01:44:33.000Z,MAY,,39_10.0,,39_10,checked,,ObjectId(6311812db9368b44567ee108),false,,,,39_10_110,,,,1839,,110,true,,,false,true,,,recUMTEEz77SWwlOE,10. Engels in Print,Publication,,Nov,false,,,,,154,10,,,,,,,,false,39:10,"E pubs two more articles in TfD (#E300, 330), the first signed “S. Oswald,” the second “Friedrich Oswald” (which will be his pen name for the next period)"
,2020-12-17T02:16:01.000Z,MAY,,39_10.1,,39_10,checked,,ObjectId(6311812db9368b44567ee109),false,,,,39_10_111,,,,1839,Dec A,111,false,,,false,true,,,rectF2ewg4aJE8S9Y,10. Engels in Print,Writing,,Nov,false,,,,,116,10,,,,,,,,true,39:10,"He writes another article, “Karl Beck” (#E404) [—► :11], and begins “Retrograde signs of the times” (#E683) H 40:5)."
,2020-12-17T01:44:33.000Z,DECEMBER,,39_11.0,,39_11,checked,,ObjectId(6311812db9368b44567ee10a),false,,,,39_11_112,,,,1839,,112,true,,,false,true,,,recz1GEv6p1PIrzik,11. W&P (E),Publication,,Dec,false,,,,,81,11,,,,,,,,true,39:11,E pubs “Karl Beck” in TfD (#E404) [<— :10). He writes “Platen” (#E586) [-> 40:5].
,2020-12-17T01:44:33.000Z,JANUARY,,40_4.0,Trendelenburg_Friedrich Adolf,40_4,,,ObjectId(6311812db9368b44567ee10b),false,,,,40_4_116,,,,1840,Feb,116,false,,,false,false,,,recEUpqJHWrBv0jnd,4. W&P,Writing,,Jan,false,,,,checked,220,4,,,,Fischer_Karl Philipp,,,,false,40:4,"M works on a satire directed against K. P. Fischer’s Idee der Gottheit, to be called “Fischer vapulans”: not finished, not extant. He also continues, or perhaps begins, working on his anti-Trendelenburg polemic [<— 39:9]"
,2020-12-17T02:17:09.000Z,JANUARY,,40_4.1,,40_4,checked,,ObjectId(6311812db9368b44567ee10c),false,,,,40_4_117,,,,1840,Mar,117,false,,,false,false,,,recdlT2qR0HBtUJr3,4. W&P,Publication,,Jan,false,,,,,53,4,,,,,,,,false,40:4,"E works on two articles for TfD (#E400, 677) [-* :8]."
"('pub','E','683'); ('pub','e','586')",2020-12-17T01:44:33.000Z,FEBRUARY,,40_5.0,,40_5,checked,,ObjectId(6311812db9368b44567ee10d),false,,,,40_5_118,,,,1840,,118,true,,,false,true,,,recaZeZ8vuDpkqKMa,5. W&P,Publication,,Feb,false,,,,,113,5,,,,,,,,false,40:5,"For M, see <- :4. E pubs more articles in TfD, “Retrograde signs ...” (#E683) and “Platen” (#E586) [«- 39:10,11]."
"('interact','M','B. Bauer')",2020-12-17T01:44:33.000Z,MARCH,,40_6.0,,40_6,,,ObjectId(6311812db9368b44567ee10e),false,,,,40_6_119,,,,1840,,119,true,,Bauer_Bruno,false,true,,,reclQLCtUcBC5JdZo,6. W&P,"Writing,Editing",,Mar,false,,,,checked,131,6,,,,Hegel_Georg Wilhelm Friedrich,,,,true,40:6,"M works with B. Bauer on the latter’s edition of Hegel’s Philosophy of religion, and intends to write a work on the subject itself."
,2021-03-12T03:38:37.000Z,MARCH,,40_6.1,,40_6,checked,,ObjectId(6311812db9368b44567ee10f),,,,,40_6_6672,,,,1840,,6672,,,,,,,,recH2JfLpfn0J5fd3,6. W&P,Publication,,Mar,,,,,,55,6,,,,,,,,,40:6,E pubs his first article of literary criticism (#E491).
,2020-12-17T01:44:33.000Z,APRIL,,40_7.0,,40_7,,,ObjectId(6311812db9368b44567ee110),false,,,,40_7_120,,,,1840,,120,true,,,false,true,,,recfztIhSff4nDqKX,7. Köppen,Non-ME Publication,,Apr,false,,,,checked,121,7,,,,,,,M,false,40:7,"M’s friend pubs Friedrich der Grosse und seine Widersacher, with a dedication to “my friend Karl Heinrich Marx of Trier.”"
"('pub','e','400'); ('pub','e','677'); ('pub','e','536')",2020-12-17T01:44:33.000Z,APRIL,,40_8.0,,40_8,checked,,ObjectId(6311812db9368b44567ee111),false,,,,40_8_121,,,,1840,,121,true,,,false,true,,,recxfkdAfWnEjPdJQ,8. Engels in Print,Publication,,Apr,false,,,,,72,8,,,,,,,,false,40:8,"E pubs more articles in TfD (#E400, 677, 536) [♦- :4 for the first two]."
,2020-12-17T01:44:33.000Z,MAY,,40_9.0,,40_9,,,ObjectId(6311812db9368b44567ee112),false,,,,40_9_122,,,,1840,,122,false,,Marx_Henriette,false,true,,,recJqglpAwqVIZo6M,9. Westphalen Family.,"Letter,Family",,May,false,,,,checked,100,9,,,,,,,29,true,40:9,M’s mother writes him that since her husband’s death the Westphalen family has become less friendly.
"('meet','E','Levin Schücking','Münster')",2020-12-17T01:44:33.000Z,MAY,,40_10.0,,40_10,checked,,ObjectId(6311812db9368b44567ee113),true,,,,40_10_123,,,,1840,June AB,123,false,,Schücking_Levin,true,true,,,rec3Zu4pXnvCoUGY3,10. Engels on Tour.,Travel,,May,true,,,,,71,10,,,,,,,,false,40:10,"E travels around Westphalia, visits Münster, and meets Levin Schücking."
