entry_id,year,id,ME_Cyclopedia_id,chron_section,header,header_id,start_approx,month_start,day_start,end_approx,month_end,day_end,text,len,M,E,category,interaction_with,meeting_of,about,read,published_in,where,annos,book,Register_ref,reading,writing,social_network,write,pub,visit,meet,travel,labeled,manual_label,not_in_chronicle,notes,ME_Register,Notebooks_Marx,ME_Register_auto,Entities,03_Register_auto
38_6_85,1838,85,38:6,MAY,6.    Death of Father.,6,,May,10,,,,"M’s father dies in Trier, of tuberculosis and liver ailments.",61,,,"Family,Death",Marx_Heinrich,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
38_7_86,1838,86,38:7,MAY,7. University: Summer Semester,7,,May,,,,Aug,"M attends lectures on logic, with Gabler; general geography, with Ritter; Prussian common law, with Gans. Gabler and Gans mark him “very diligent.”",147,checked,,"Reading/Study,School","Gabler_Georg Andreas,Gans,Ritter_Karl",,,,,,,,,checked,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
38_8_87,1838,87,38:8,JULY,8.    Engels' Trip.,8,,July,22,,,,"E, prob with his father, goes on a trip to the Netherlands and England; first, down the Rhine to Rotterdam. ",108,,checked,"Travel,Family",,,,,,,"('visit','E','Rotterdam')",,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
38_8_88,1838,88,38:8,JULY,8.    Engels' Trip.,8,,July,23,,,-24,E stops in Rotterdam.,21,,checked,Travel,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
38_8_89,1838,89,38:8,JULY,8.    Engels' Trip.,8,,July,24,,,-26,"E goes by paddle steamer from Rotterdam to London, then by railway to Manchester.",81,,checked,Travel,,,,,,,"('travel','E','London'); ('travel','E','Manchester')",,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
38_9_90,1838,90,38:9,AUGUST,9.   Engels' Trip (cont’d).,9,,Aug,1,,,,"E is in Manchester, where the firm of Ermen & Engels is established by a merger with Peter Ermen.",97,,checked,"Travel,Financial",,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
38_9_91,1838,91,38:9,AUGUST,9.   Engels' Trip (cont’d).,9,checked,Aug,10,,,14,"E goes to Bremen, either direct from London or via Amsterdam.",61,,checked,Travel,,,,,,,"('travel','E','Bremen')",,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
38_10_92,1838,92,38:10,AUGUST,10.  Engels in Bremen.,10,,Aug,15,,,,"E takes up life [cf «- :2] as a clerk in training in the commercial house of Heinrich Leupold, boarding with the minister G. G. Treviranus (source: ST/56; but MEW Daten puts arrival for duties in Bremen at July M).",214,,checked,,Treviranus_Georg Gottfried,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
38_11_93,1838,93,38:11,SEPTEMBER,11.  Engels Publishes.,11,,Sep,16,,,,E’s first pubd writing is a poem in a Bremen paper (#E73).,58,,checked,Publication,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
38_12_94,1838,94,38:12,OCTOBER,12. University. Winter semester,12,,Oct,,,,,"M attends lectures only on inheritance law, with Rudorff; he is marked “diligent.”",82,checked,,"Reading/Study,School",Rudorff_Adolf,,,,,,,,,checked,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
39_3_97,1839,97,39:3,JANUARY,3. Indians (E).,3,,Jan,20,,,,"In a letter to a friend, E includes a poem “Florida” (#E281) on the American Indians as freedom fighters.",105,,checked,"Letter,Writing",,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
39_4_98,1839,98,39:4,FEBRUARY,4.   Engels: Poetry.,4,,Feb,19,,,,"E sends a friend an unpubd poem, “The Pietist declares his love” (#E211).",73,,checked,"Writing,Letter",,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
39_4_99,1839,99,39:4,FEBRUARY,4.   Engels: Poetry.,4,,Feb,24,,,,He gets a second poem (#E840) into a Bremen paper.,50,,checked,Publication,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
39_5_6459,1839,6459,39:5,MARCH,5.   Engels in Print.,5,,Mar,,,Apr,,"E writes and pubs his first article, “Letters from the Wuppertal,” in the Young Germany organ T/D, in six installs (#E452).",123,,checked,"Writing,Publication",,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
39_5_100,1839,100,39:5,MARCH,5.   Engels in Print.,5,,Mar,24,,,,"E pubs a third poem in a Bremen paper (#E94), signed “Theodor Hildebrandt.”",75,,checked,Publication,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
39_6_103,1839,103,39:6,APRIL,6. Engels: Poems and Prose,6,,Apr,,,,,"For his T/D article, see <- :5; this article scandalizes the Barmen-Elberfeld (Wuppertal) district.",99,,checked,Publication,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
39_6_101,1839,101,39:6,APRIL,6. Engels: Poems and Prose,6,,Apr,23,checked,,28,"In personal letters, E includes other poems of his (#E231, 357, 590A). ",71,,checked,"Letter,Writing",,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
39_6_102,1839,102,39:6,APRIL,6. Engels: Poems and Prose,6,,Apr,27,,,,"He gets a fourth poem into a Bremen paper (#E816), also by “Hildebrandt.”",73,,checked,Publication,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
39_7_104,1839,104,39:7,APRIL,7. Marx at the University,7,,Apr,,,,Aug,"During the summer semester M attends lectures in only one course, on Isaiah, with Bruno Bauer. He is prob also continuing his dissertation work on Greek philosophy.",164,checked,,Reading/Study,Bauer_Bruno,,,,,,"('interact','M','Bruno Bauer')",,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
39_8_106,1839,106,39:8,MAY,8. Engels in Print,8,,May,,,,,"He pubs another article in T/D, on F. W. Krummacher (#E263).",60,,checked,Publication,,,,,,,"('pub','E','E263')",,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
39_8_105,1839,105,39:8,MAY,8.   Engels in Print.,8,,May,9,,,,"In response to attacks on his Wuppertal article (#E452), E pubs a reply in an Elberfeld paper (#E572).",102,,checked,Publication,,,,,,,"('pub','E','E572')",,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
39_8_107,1839,107,39:8,JULY,8.5 Engels: Poetry,8,checked,July,D,,,,"E sends a friend a poem titled “German July days, 1839“ (#E332); it looks to a revolution against the German kings and princes, like the French “July revolution” of 1830.",170,,checked,"Letter,Writing",,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
39_9_109,1839,109,39:9,NOVEMBER,9. University,9,,Nov,,checked,,1841 Apr,"M corresponds with B. Bauer in Bonn. He works on logic studies, reads and excerpts Aristotle’s De anima, and plans a work polemizing against F. A. Trendelenburg. [-* 40:4).",172,checked,,Letter,Bauer_Bruno,,,"Aristotle,Trendelenburg_Friedrich Adolf",,,"('letter','M','B. Bauer')",,,checked,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
39_9_108,1839,108,39:9,OCTOBER-NOVEMBER,9. University,9,,Oct,,,,Nov,"After B. Bauer departs from Berlin for a post in Bonn, M becomes close friends with Köppen. He now plans to cover all of Epicurean, Stoic, and Skeptical philosophy in his dissertation, and looks forward to qualifying for the Bonn faculty after graduation [-> 40:6).",265,checked,,Reading/Study,"Bauer_Bruno,Köppen_Karl Friedrich",,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
39_10_110,1839,110,39:10,MAY,10. Engels in Print,10,,Nov,,,,,"E pubs two more articles in TfD (#E300, 330), the first signed “S. Oswald,” the second “Friedrich Oswald” (which will be his pen name for the next period)",154,,checked,Publication,,,,,,,"('pub','E','300'); ('pub','E','330')",,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
39_10_111,1839,111,39:10,MAY,10. Engels in Print,10,,Nov,,,,Dec A,"He writes another article, “Karl Beck” (#E404) [—► :11], and begins “Retrograde signs of the times” (#E683) H 40:5).",116,,checked,Writing,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
39_11_112,1839,112,39:11,DECEMBER,11. W&P (E),11,,Dec,,,,,E pubs “Karl Beck” in TfD (#E404) [<— :10). He writes “Platen” (#E586) [-> 40:5].,81,,checked,Publication,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
40_4_116,1840,116,40:4,JANUARY,4. W&P,4,,Jan,,,,Feb,"M works on a satire directed against K. P. Fischer’s Idee der Gottheit, to be called “Fischer vapulans”: not finished, not extant. He also continues, or perhaps begins, working on his anti-Trendelenburg polemic [<— 39:9]",220,checked,,Writing,,,Trendelenburg_Friedrich Adolf,Fischer_Karl Philipp,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
40_4_117,1840,117,40:4,JANUARY,4. W&P,4,,Jan,,,,Mar,"E works on two articles for TfD (#E400, 677) [-* :8].",53,,checked,Publication,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
40_5_118,1840,118,40:5,FEBRUARY,5. W&P,5,,Feb,,,,,"For M, see <- :4. E pubs more articles in TfD, “Retrograde signs ...” (#E683) and “Platen” (#E586) [«- 39:10,11].",113,,checked,Publication,,,,,,,"('pub','E','683'); ('pub','e','586')",,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
40_6_119,1840,119,40:6,MARCH,6. W&P,6,,Mar,,,,,"M works with B. Bauer on the latter’s edition of Hegel’s Philosophy of religion, and intends to write a work on the subject itself.",131,checked,,"Writing,Editing",Bauer_Bruno,,,Hegel_Georg Wilhelm Friedrich,,,"('interact','M','B. Bauer')",,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
40_6_6672,1840,6672,40:6,MARCH,6. W&P,6,,Mar,,,,,E pubs his first article of literary criticism (#E491).,55,,checked,Publication,,,,,,,,,,,,,,,,,,,,,,,,,,
40_7_120,1840,120,40:7,APRIL,7. Köppen,7,,Apr,M,,,,"M’s friend pubs Friedrich der Grosse und seine Widersacher, with a dedication to “my friend Karl Heinrich Marx of Trier.”",121,checked,,Non-ME Publication,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
40_8_121,1840,121,40:8,APRIL,8. Engels in Print,8,,Apr,,,,,"E pubs more articles in TfD (#E400, 677, 536) [♦- :4 for the first two].",72,,checked,Publication,,,,,,,"('pub','e','400'); ('pub','e','677'); ('pub','e','536')",,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
40_9_122,1840,122,40:9,MAY,9. Westphalen Family.,9,,May,29,,,,M’s mother writes him that since her husband’s death the Westphalen family has become less friendly.,100,checked,,"Letter,Family",Marx_Henriette,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
40_10_123,1840,123,40:10,MAY,10. Engels on Tour.,10,,May,,,,June AB,"E travels around Westphalia, visits Münster, and meets Levin Schücking.",71,,checked,Travel,Schücking_Levin,,,,,,"('meet','E','Levin Schücking','Münster')",,,,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,,,,
40_11_124,1840,124,40:11,JUNE,11. W&P (E),11,,June,D,,,July,E writes a travel piece (#E414) [-* :12].,41,,checked,Writing,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,
40_12_128,1840,128,40:12,JULY,12. W&P,12,,July,,,,Aug,E’s travel piece (#E414) [«- :11] is pubd in T/D.,49,,checked,Publication,,,,,,,"('pub','e','414')",,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,
40_12_126,1840,126,40:12,JULY,12. W&P,12,,July,,,,Dec,"M plans a book criticizing Georg Hermes’ ideas, and through Bauer tries to get a publisher in Bonn.",99,checked,,Publication Logistics,Bauer_Bruno,,Hermes_Georg,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
40_12_127,1840,127,40:12,JULY,12. W&P,12,,July,30,,,-31,"E pubs the first two articles (#E804, 454) in a series (#E674) of socioliterary essays on Bremen life, in the Morgenblatt.",122,,checked,Publication,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
40_12_125,1840,125,40:12,JULY,12. W&P,12,,July,AB,,,,"E takes a trip (July 5) to Bremerhaven, and soon afterward writes it up as an article (#E575) for the Morgenblatt, which, however, will publish it only a year later [-> 41:15]",175,,checked,"Travel,Publication,Writing",,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
40_13_130,1840,130,40:13,AUGUST,13. W&P (E).,13,,Aug,,,,,"He pubs a poem “An evening” (#E256) in T/D, and offers satirical verse in a letter (#E590B).",92,,checked,Publication,,,,,,,"('pub','e','256')",,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
40_13_129,1840,129,40:13,AUGUST,13.  W&P (E).,13,,Aug,20,,,,E breaks into the prestigious Allgemeine Ztg of Augsburg (AZ) with reportage (#E506).,85,,checked,Publication,,,,,,,"('pub','e','506')",,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
40_14_131,1840,131,40:14,SEPTEMBER,14. W&P (E),14,,Sep,A,,,,"E writes an article on Krummacher (#E881), pubd in T/D this month. He also writes four pieces pubd in Oct, q.v.",111,,checked,Publication,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
40_15_134,1840,134,40:15,OCTOBER,15. W&P (E),15,,Oct,,,,,"He offers an ode to mustaches (#E590C) in a letter, and begins writing a long essay on Arndt (#E248) [-> :18].",110,,checked,Publication,,,Arndt_Paul,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
40_15_132,1840,132,40:15,OCTOBER,15. W&P (E),15,,Oct,7,,,-8,AZ pubs another piece of reportage (#E729).,43,,checked,Publication,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
40_15_133,1840,133,40:15,OCTOBER,15. W&P (E),15,,Oct,10,,,,"Morgenblatt pubs a literary essay (#E550), and two more in the series on Bremen life (#E651, 737).",98,,checked,Publication,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
40_16_136,1840,136,40:16,NOVEMBER,16. W&P,16,,Nov,,,,,T/D pubs a poem on Napoleon (#E721); E writes a poem on Siegfried (#E743) [-+ :18).,83,,checked,Publication,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
40_16_135,1840,135,40:16,NOVEMBER,16. W&P (E),16,,Nov,7,,,13,"AZ pubs two reportage pieces (#E184, 780).",42,,checked,Publication,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
40_17_137,1840,137,40:17,NOVEMBER,17. University (M),17,,Nov,,,,,"M takes only one course, on Euripides with Geppert— “diligent attendance.”",74,checked,,Reading/Study,Geppert_Karl Eduard,,,Euripides,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,
40_18_138,1840,138,40:18,DECEMBER,18. W&P (E),18,,Dec,,,,,"Besides publishing the Siegfried poem (#E743) [«- :16) in T/D, E works, around the turn of the year, on an opera libretto “Cola di Rienzi” with a political-historical theme; unfinished (#E149). Around the end of the year E writes the poems “Night journey” (#E524) [-* 41:5) and “Imperial cortege” (#E370) [-► 41.-6]; also around the turn of the year, an article on Immermann (#E368) [—► 41:10]. He finishes the article on Arndt (#E248) [<- :15;-> 41:5].",453,,checked,"Publication,Writing",,,,"Arndt_Paul,Immermann_Karl",,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,
41_4_6675,1841,6675,41:4,JANUARY,4. Marx,4,,Jan,,,Mar,,"For M's notes on Leibnitz and Hume, see #M79",44,checked,,Reading/Study,,,,"Leibniz_Gottfried Wilhelm Freiherr von,Hume_David",,,,,,,,,,,,,,,,,,,,,,
41_4_6674,1841,6674,41:4,JANUARY,4. Marx,4,,Jan,23,,,,"Athenäum pubs two of his poems, ""Wild songs"" (#M992)--his first pubd work.",74,checked,,Publication,,,,,,,,,,,,,,,,,,,,,,,,,,
41_4_6673,1841,6673,41:4,JANUARY,4. Marx,4,checked,Jan,A,,,,M gets acquainted with Eduard Meyen,35,checked,,In-Person Meeting,Meyen_Eduard,,,,,,,,,,,,,,,,,,,,,,,,,"M_79,M_992"
41_5_6676,1841,6676,41:5,JANUARY,5. W&P (E),5,,Jan,,,,,"E pubs the long Arndt article (#E248) in TfD [<- 40:15, 18], also the poem ""Night journey"" (#E524) [<- 40:18] in Deutscher Courier.",131,,checked,Publication,,,,,,,,,,,,,,,,,,,,,,,,,,
41_5_6677,1841,6677,41:5,JANUARY,5. W&P (E),5,,Jan,15,,Jan,19,"E pubs three articles (#E233, 663, 456) in the ongoing Bremen series (#E674).",77,,checked,Publication,,,,,,,,,,,,,,,,,,,,,,,,,,
41_6_6679,1841,6679,41:6,FEBRUARY,6. W&P (E),6,,Feb,,,,,"E pubs the poem ""Imperial cortege"" (#E370) [<- 40:18] in TfD",60,,checked,Publication,,,,,,,,,,,,,,,,,,,,,,,,,,
41_6_6678,1841,6678,41:6,FEBRUARY,6. W&P (E),6,,Feb,9,,,,The Augsburg AZ pubs its last E article (#E425).,48,,checked,Publication,,,,,,,,,,,,,,,,,,,,,,,,,,
41_7_6681,1841,6681,41:7,MARCH,7. UNIVERSITY,7,,Mar,,,,,"In preparation for publishing it, M writes a dedication, a foreword, and some notes (#M236-37, 240).",100,checked,,Writing,,,,,,,,,,,,,,,,,,,,,,,,,,
41_7_6683,1841,6683,41:7,MARCH,7. UNIVERSITY,7,,Mar,,,Apr,,"For M's notes on Spinoza and on Rosenkranz's book on Kant, see #M79.",68,checked,,Reading/Study,,,Kant_Immanuel,"Spinoza_Benedict de,Rosenkranz_Karl",,,,,,,,,,,,,,,,,,,,,,
41_7_6682,1841,6682,41:7,MARCH,7. UNIVERSITY,7,,Mar,30,,,,This is the date on M's leaving certificate from the U. of Berlin.,66,checked,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41_7_6680,1841,6680,41:7,MARCH,7. UNIVERSITY,7,,Mar,D,,,,M finishes his doctoral dissertation [<- 40:1].,47,checked,,Writing,,,,,,,,,,,,,,,,,,,,,,M235,,,,"M_235,M_236,M_237,M_240,M_79"
41_8_6684,1841,6684,41:8,MARCH,8. Engels Goes Home,8,,Mar,D,,,,E leaves Bremen and returns to Barmen.,38,,checked,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,
41_9_6685,1841,6685,41:9,APRIL,9. PhD,9,,Apr,6,,,,"M sends his dissertation to Prof. Bachmann, philosophy dean at the U. of Jena (application form, #M475; curriculum vitae, #M210).",129,checked,,"Letter,Writing",Bachmann_Prof.,,,,,,,,,,,,,,,,,,,,,"M235, M210, M475",,,,"M_210,M_235,M_475"
41_9_6686,1841,6686,41:9,APRIL,9. PhD,9,,Apr,13,,,,Prof. Bachmann praises the dissertation and recommends granting the degree.,75,checked,,Letter,Bachmann_Prof.,,,,,,,,,,,,,,,,,,,,,,,,,
41_9_6687,1841,6687,41:9,APRIL,9. PhD,9,,Apr,15,,,,M receives the Ph.D. degree from Jena (the document is so dated).,65,checked,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41_9_6688,1841,6688,41:9,APRIL,9. PhD,9,,Apr,M,,,,"M travels from Berlin, via Frankfurt, to Trier, where he will stay till July A.",79,checked,,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,
41_10_6689,1841,6689,41:10,APRIL,10. W&P (E),10,,Apr,,,,,"Since E attacked Paniel in the Morgenblatt (#E233), when the paper praises Paniel, E sends a polemical ""Statement"" (#E774) which is rejected; E ceases contributions to the paper.",178,,checked,Publication,Paniel,,,,,,,,,,,,,,,,,,,,,,,,,
41_10_6690,1841,6690,41:10,APRIL,10. W&P (E),10,,Apr,,,,,E pubs an article on Immermann in TfD (#E368) [<- 40:18].,57,,checked,Publication,,,Immermann_Karl,,,,,,,,,,,,,,,,,,,,,,,
41_11_6691,1841,6691,41:11,MAY,11. Engels on Tour,11,,May,6,,,,"With his father, E leaves on a trip to Switzerland and northern Italy.",70,,checked,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,
41_11_6692,1841,6692,41:11,MAY,11. Engels on Tour,11,,May,8,,May,10,They stay at the Three Kings Hotel in Basel,43,,checked,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,
41_11_6693,1841,6693,41:11,MAY,11. Engels on Tour,11,,May,10,,May,13,At the Hotel Baur in downtown Zürich.,37,,checked,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,
41_11_6694,1841,6694,41:11,MAY,11. Engels on Tour,11,checked,May,14,,May,15,At the Red Lion Inn in Chur.,28,,checked,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,
41_11_6695,1841,6695,41:11,MAY,11. Engels on Tour,11,checked,May,16,,,,They travel through the Splügen Pass and Chiavenna to Milan.,60,,checked,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,
41_12_6696,1841,6696,41:12,JUNE,12. Engels on Tour,12,,June,,,,,"Details on E's tour through northern Italy in June-July are not available. Perhaps E now drafted his ""Wanderings in Lombardy"" (#E897), which he began publishing in Dec [-> :23]; see Register.",191,,checked,"Travel,Writing",,,,,,,,,,,,,,,,,,,,,,,,,,
41_13_6697,1841,6697,41:13,JULY,13. Engels on Tour,13,checked,July,28,,,,E and his father return from Italy to Barmen.,45,,checked,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,
41_14_6699,1841,6699,41:14,JULY,14. Marx in Bonn,14,checked,July,,,,,M studies Feuerbach's Essence of Christianity,45,checked,,Reading/Study,,,,Feuerbach_Ludwig,,,,,,,,,,,,,,,,,,,,,,
41_14_6698,1841,6698,41:14,JULY,14. Marx in Bonn,14,,July,A,,,,"M moves from Trier to Bonn to seek a post at the university. Here M remains close to Bauer until the latter leaves for Berlin (May A, 1842).",140,checked,,"Travel,In-Person Meeting",Bauer_Bruno,,,,,,,,,,,,,,,,,,,,,,,,,
41_15_6701,1841,6701,41:15,AUGUST,15. W&P,15,checked,Aug,,,Sep,,M helps Bauer as the latter writes the polemical pamphlet The trumpet of the last judgment on Hegel... (pubd Nov A).,116,checked,,"Editing,Writing,Publication",Bauer_Bruno,,,,,,,,,,,,,,,,,,,,,,,,,
41_15_6700,1841,6700,41:15,AUGUST,15. W&P,15,,Aug,17,,Aug,21,"E's article on his trip to Bremerhaven (#E575)--which he wrote over a year ago [<- 40:12]--is at last pubd in the Morgenblatt, as the last-pubd part of E's series on Bremen life (#E674).",186,,checked,Publication,,,,,,,,,,,,,,,,,,,,,,,,,,
41_16_6703,1841,6703,41:16,SEPTEMBER,16. Collaboration,16,,Sep,,,,,"M is drawn into the work of founding the Rheinische Ztg, through G. Jung and Hess in Cologne.",93,checked,,Publication Logistics,"Jung_Georg,Hess_Moses",,,,,,,,,,,,,,,,,,,,,,,,,
41_16_6704,1841,6704,41:16,SEPTEMBER,16. Collaboration,16,checked,Sep,,,Feb 1842,,"M and Bauer plan a joint Part 2 of The trumpet of the last judgement... In this connection M studies the history of art and religion, and starts a critical examination of Hegel's political theory (Rechtsphilosophie); cf #M204.",226,checked,,Reading/Study,Bauer_Bruno,,,,,,,,M204,,,,,,,,,,,,,,,,,
41_16_6702,1841,6702,41:16,SEPTEMBER,16. Collaboration,16,,Sep,2,,,,Hess writes a friend that young M is the greatest living philosopher.,69,checked,,Letter,Hess_Moses,,,,,,,,,,,,,,,,,,,,,M204,,,,M_204
41_17_6705,1841,6705,41:17,SEPTEMBER,17. Engels to Berlin,17,checked,Sep,19,,,,"E leaves Barmen for Berlin as a one-year volunteer in the artillery to do his required military service. For his sojourn in Berlin, see -> 42:1",143,,checked,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,
