id,full_name,short_names,last_name,first_name,gabriel_desc,desc,glossary_entry,glossary_desc,mega_digital_url,mega_digital_url2,category,birth,death,nationality_full,nationality,active_in,born,orgs,link,link2,link2_note,Chronicle_Interaction,num_interactions,Chronicle_OCR 2,Chronicle_About,Notebooks_Marx,num_nb,num_pages_cumulative,ME_Library_Books_autostart,chronicle_letters_link,letters_chronicle_2,letters_chronicle_3,Notebooks_Texts,Notebooks_Texts_manual,ME_Register,Chronicle_Yearly,Chronicle_Yearly 2,chronicle_where,chronicle_published_in,MECW_Letters,ME_Register_auto,Chronicle_Yearly 3,Chronicle_Yearly 4,Chronicle_Yearly 5,Chronicle_Yearly 6,interaction_prop,num_interactions_marx,marx_interaction_prop,Padover_Letters,Padover_Letters 2,m_first_meeting_date,m_first_meeting_link,m_first_meeting_notes,m_first_meeting_year,num_letters_from_m,Geldsystem,Associates,Proudhon_Cahiers,Num_About,Imported table,N0_Nietzsche_Books_Read,N0_Nietzsche_Library,B0_Bastiat_Correspondence,JSM00_Letters
Appian,,,Appian,,"historian born in Alexandria, capital of Roman Egypt, c. AD 95. He wrote Roman History sometime before 165.",,,,,,Person,,,,,,,,,,,,0,61_13_6747,,2314_On the Civil Wars in Rome,1,0,"""28_Römische Geschichten. Übers, von Ferdinand L. J. Dillenius. Bdch. 1-15.""",,,,,1139_Appian_On the Civil Wars in Rome,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Applegarth_Robert,,,Applegarth,Robert,,,,,,,Person,,,,,,,,,,,"69_71_3623,70_49_3777",2,,,,0,0,"""29_Minutes of evidence of Mr. Applegarth, general secretary of the Amalgamated Society of Carpenters & Joiners before the Royal Commission appointed to inquiry into the Trades' Unions and other associations, on March 18th, July 9th, July 23rd and Aug. 1st 1867.""",,,,,,,,,,,,,,,,,0.0003,2,0.0004,,,,,,,,,,,0,,,,,
Aquinas_St. Thomas,,,Aquinas,St. Thomas,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,1099_Aquinas_St. Thomas_Summa Theologica,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Arago_É. V.,,,Arago,É. V.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,638_Arago_É. V._Les Aristocraties,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Arbeiter-Wochen-Chronik (Budapest),,,Arbeiter-Wochen-Chronik (Budapest),,,,,,,,Newspaper,,,,,,,,,,,,0,,76_29_4476,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,1,,,,,
Archivio Triennal delle cose d'Italie,,,Archivio Triennal delle cose d'Italie,,,,,,,,Newspaper,,,,,,,,,,,,0,54_26_1891,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Arcq_Philippe Auguste de Sainte-Foix,,,Arcq,Philippe Auguste de Sainte-Foix,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Argenteuil,,,Argenteuil,,,,,,,,City,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,"81_43_4915,82_14_4980,82_23_5004,82_23_5005,82_23_5006,82_27_5011,82_27_5012,82_30_5019,82_30_5023",,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Argyll_Earl of,,,Argyll,Earl of,"descendant of one of Scotland’s most powerful and controversial families, Archibald Campbell, 7th Earl of Argyll, was executed in Edinburgh in 1661 for opposing Britain’s Charles II.",,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Argyriades_Panayottis,,,Argyriades,Panayottis,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,3583_Engels_Panayottis Argyriades,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Ariosto_L.,,,Ariosto,L.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,639_Ariosto_L._L'Orlando furioso,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Aristotle,,,Aristotle,,,,,,,,Person,,,Greek,Greek,,,,,,,,0,"37__66,39_9_109,37_8_7202",,"15_de anima III to Kap. IX,""448_De Republica, Liber VIII"",449_Ethica nicomachea,""1087_Plato, Aristoteles, Tacitus, Aeliau, Thucydides ;"",1121_De Republica bzw. Politik,""2186_De Anima, III, Kap. IX bis Ende"",""2187_De Anima, I"",2485_Rhetoric",8,30,,,,"C66,C109",,"38_Aristotle_De Anima,39_Aristotle_De Republica,153_Aristotle_De caelo,154_Aristotle_De generatione animalium,155_Aristotle_De generatione et corruptione,156_Aristotle_Metaphysica,157_Aristotle_Physica,158_Aristotle_Rhetorica,726_Aristotle_Politica,1140_Aristotle_Ethica nicomachea",,,40_1,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,Unnamed record,0,,"""112_Aristotle_Werke, 9 vols."",189_Aristotle_De caelo,""234_Aristotle_Politik. Erstes, Zweites und Drittes Buch, übers von J. Bernays"",246_Aristotle_,249_Aristotle_Rhetorik,250_Aristotle_Rhetorik,""251_Aristotle_Ars rhetorica, hrsg. von L. Spengel, 2 Bde."",""252_Aristotle_Politica, hrsg. von F. Susemihl"",""254_Aristotle_Politik. Erstes, Zweites und Drittes Buch, übers. von J. Bernays"",273_Aristotle_,301_Aristotle_Rhetorik,""309_Aristotle_Ars rhetorica, hrsg. von L. Spengel, 2 Bde."",343_Aristotle_Rhetorik,459_Aristotle_Nicomachian Ethics",,,
Arnd_Karl,,,Arnd,Karl,,,,,,,Person,,,German,German,,,,https://www.google.com/books/edition/Das_System_Wilhelm_Roscher_s_gegen%C3%BCber/qDhdAAAAcAAJ?hl=en&gbpv=0,,,,0,,,1426_Das System Wilhelm Roscher's gegenüber den unwandelbaren Naturgesetzen der Volkswirthschaft,1,3,"""31_Die naturgemässe Volkswirthschaft, gegenüber dem Monopoliengeiste und dem Communismus, mit einem Rückblicke auf die einschlagende Literatur""",,,,,1141_Arnd_Karl_Das System Wilhelm Roscher's...,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Arndt_Ernst Moritz,,,Arndt,Ernst Moritz,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,"""559_Arndt_Ernst Moritz_Erinnerungen aus dem äusseren Leben, Leipzig, 1840"",727_Arndt_Ernst Moritz_Des Deutschen Vaterland,728_Arndt_Ernst Moritz_Der Freudenklang,""782_Arndt_Ernst Moritz_Ausmarsch des Jahrs 1815. In: Gedichte, Th. 2, Frankfurt am Main, 1818""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Arndt_Paul,,,Arndt,Paul,,,,,,,Person,,,,,,,,,,,,0,40_18_138,40_15_134,,0,0,,,,"C134,C138",,,,,,,,3763_Engels_Paul Arndt,,,,,,0.0000,0,0.0000,,,,,,,,,,,1,,,,,
Arnim_Bettina von,,,Arnim,Bettina von,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,"""560_Arnim_Bettina von_Dies Buch gehört dem König, Bd. 1-2, Berlin, 1843""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Arnim-Boitzenburg (Boytzenburg)_Adolf Heinrich Graf von,,,Arnim-Boitzenburg (Boytzenburg),Adolf Heinrich Graf von,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"""32_Bemerkungen des Grafen Arnim Boytzenburg zu der Schrift: Die Berliner Märztage, vom militairischen Standpunkte aus geschildert.""",,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Arnim-Suckow_Heinrich Alexander Freiherr von,,,Arnim-Suckow,Heinrich Alexander Freiherr von,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"""33_Testament politique et commercial. Trad, de l'allemand""",,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Arnobe,,,Arnobe,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,Unnamed record,0,,,,,
Arnold,,,Arnold,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,"""1256_Arnold_The Coming War. In: The Leader, Vol. V, No. 200, January 21, 1854. pp. 59-60""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Arnold_A.,,,Arnold,A.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,"""192_Arnold_A._Platons Werke einzeln erklärt und in ihrem Zusammenhange dargestellt, Teil 1, Heft 1 und 2""",,,
Arnold_Arthur William,,,Arnold,Arthur William,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,34_The cost of a landed gentry,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Arnoldt_Hermann,,,Arnoldt,Hermann,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,2443_Engels_Hermann Arnoldt,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Arnould_Ambroise Marie,,,Arnould,Ambroise Marie,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"""35_Histoire générale des finances de la France, depuis le commencement de la monarchie; pour servir d'introduction à la loi annuelle ou budget de l'Empire français. (Présentée au corps législatif dans la séance du 10 mars 1806.) Notes et pièces justificatives de l'histoire générale des finances depuis le commencement de la monarchie.""",,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Ashburton_Lord,,,Ashburton,Lord,,,,,,,Person,,,British,British,,,,"https://en.wikipedia.org/wiki/Alexander_Baring,_1st_Baron_Ashburton",,,,0,,,"174_The financial and commercial crisis considered (3rd ed),763_Crisis of 1847",2,1,,,,,,"1142_Ashburton_Lord_Crisis of 1847,1143_Ashburton_Lord_The financial and commercial crisis considered (3rd ed)",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Asher & Co.,,,Asher & Co.,,,,,,,,Company,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,"1794_Marx_Asher & Co, 2071_Marx_Asher & Co",,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Ashley_A.,,,Ashley,A.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,"""911_Ashley_A._[Proposal of March 14, 1850, to restore the fallen Ten Hours' Bill by means of an authoritative interpretation.] In: The Economist No. 342, March 16, 1850.""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Assi_A. A.,,,Assi,A. A.,,,,,,,Person,,,,,,,,,,,71_34_3981,1,,,,0,0,,,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Assing_Ludmilla,,,Assing,Ludmilla,,,,,,,Person,,,,,,,,,,,61_15_7326,1,,61_26_7378,,0,0,,,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,1,,,,,
"Associazione Democratica (Macerata, Italy)",,,"Associazione Democratica (Macerata, Italy)",,,,,,,,Group,,,,,,,,,,,,0,,71_64_4126,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,1,,,,,
Aster_Friedrich Ludwig,,,Aster,Friedrich Ludwig,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"""40_Unterricht in der Festungsbaukunst. Nach Johann Christoph Glasers erwiesenen Grundsätzen aus der Kriegskunst, Natur- und Größenlehre; zur practischen Anwendung ausgearbeitet. H. 1-5.""",,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Aston_James Jones,,,Aston,James Jones,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"""41_The stock exchange „a sham market""""? or the recent stock exchange cases of Grissell v. Bristowe, and Coles v. Bristowe, as decided on appeal, stated by The Economist to be unreasonable and inequitable, and making a sham market.""",,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Atabekjanz_Jossif,,,Atabekjanz,Jossif,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,3850_Engels_Jossif Atabekjanz,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Athenaeus,,,Athenaeus,,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,161_Athenaeus_Deipnosophistarum,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Atkinson_William,,,Atkinson,William,,,,,,,Person,NA,NA,British,British,,,,,,,,0,,,"""127_Principles of Political Economy, or the laws of the Formation of National Wealth. Developed by means of the Christian Law of Government being the substance of a case delivered to the Hand-Loom-Weavers Commission"",275_Bullion. Das vollendete Geldsystem. Section 16,860_Principles of political economy,1063_The State of the Science of Political Economy",4,8,,,,,,"40_Atkinson_William_Principles of Political Economy,1144_Atkinson_William_The State of the Science of Political Economy",,,45_52,,,,,,,,,0.0000,0,0.0000,,,,,,,,16_Atkinson_William,,,0,,,,,
Attwood_Th.,,,Attwood,Th.,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,"""1100_Attwood_Th._[Speech in the House of Commons] August 28, 1833. In: Hansard's Parliamentary Debates. 3d series, Vol. XX, London, 1833."",""1101_Attwood_Th._[Speech in the House of Commons] December 14, 1837. In: Hansard's Parliamentary Debates. 3d series, Vol. XXXIX, London, 1838""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Au_Juljusz (Julius),,,Au,Juljusz (Julius),,,,,,,Person,,,,,,,,,,,,0,74_11_4268,,,0,0,"42_Die Hilfsdüngemittel in ihrer volks- und privatwirthschaftlichen Bedeutung. Eine gekrönte Preisschrift., ""43_J. v. Liebig's Lehre von der Bodenerschöpfung und die nationalökonomischen Bevölkerungstheorien dargelegt und kritisch untersucht. Auszug aus des Verfassers Schrift: „Die Hilfsdüngemittel u. s. w."""".""",,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Auber_D. F. E.,,,Auber,D. F. E.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,783_Auber_D. F. E._Fra Diavolo (a comic opera),,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Aubry_Emile,,,Aubry,Emile,,,,,,,Person,,,,,,,,,,,69_4_3456,1,,,,0,0,,C3456,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Auer,,,Auer,,,,,,,,Person,,,,,,,,,,,"74_32_4314,75_20_4363",2,,,,0,0,,,,,,,,,,,,,,,,,,0.0003,2,0.0004,,,,,,,,,,,0,,,,,
Augier_J.,,,Augier,J.,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,"""1102_Augier_J._Une dépêche du 16 Mai... In: Le Pays, No. 146, May 26, 1853.""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Augier_Marie,,,Augier,Marie,,,,,,,Person,NA,NA,French,French,,,,,,,,0,,,"165_Du crédit publique et de son histoire,283_,868_Du credit publique et de son histoire",3,4,,,,,,10_Augier_Marie_Du credit publique et de son histoire,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,24_Augier_Marie,,,0,,,,,
Augusti_Bertha,,,Augusti,Bertha,,,,,,,Person,,,,,,,,,,,79_44_4740,1,79_44_4740,,,0,0,,,,,,,,,,,,2487_Marx_Bertha Augusti,,,,,,0.0001,1,0.0002,,245,,,,,,,,,0,,,,,
Augustin,,,Augustin,,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,Unnamed record,0,,468_Augustin_Confession der heilige Augustin,,,
Augustinius_A.,,,Augustinius,A.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,"159_Augustinius_A._De civitate Dei,160_Augustinius_A._Epistolae",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,354_Augustinius_A._?,,,
Aurelius_Marcus,,,Aurelius,Marcus,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,"2_Aurelius_Marcus_School work,200_Aurelius_Marcus_Unterhaltungen mit sich selbst. Übers. und hrsg. von J. M. Schultz,206_Aurelius_Marcus_,417_Aurelius_Marcus_,458_Aurelius_Marcus_Selbstgespräche",,,
Austria,,,Austria,,,,,,,,Country,,,,,,,,,,,,0,,"61_6_6740,56_41_7617,57_4_2128,59_45_7169,60_48_2477,60_52_2449",,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,6,,,,,
Austro-Prussian War,,,Austro-Prussian War,,,,,,,,Person,,,,,,,,,,,,0,,"66_26_3059,66_26_3060,66_26_3061,66_30_3065,66_26_6542",,0,0,,,"C3059,C3060,C3061,C3065",,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,5,,,,,
Aveling_Edward,Edward Aveling,['Aveling'],Aveling,Edward,,socialist writer and publicist,,,,,Person,1849,1898,British,British,,,,,,,"83_12_5113,73_47_4224,95_37_6455,95_37_6454",4,,,,0,0,"""46_The borderland between living and nonliving things. A lecture delivered before the Sunday Lecture Society, on Sunday afternoon, November 5th, 1882"", 50_The origin of man, ""51_The working-class movement in America. 2. ed., enl."", 45_An American journey, ""47_The Darwinian theory. Its meaning, difficulties, evidence, history"", 48_An introduction to the study of botany. Specially adapted for the use of candidates for the London matriculation examination and of candidates for the science and art department examination in botany. With 271 illustrations and a glossary of over 600 words., 49_Mechanics and experimental science as required for the matriculation examination of the University of London. [4 Bd.]",,,,,,,,,,,3531_Engels_Edward Aveling,,,,,,0.0005,2,0.0004,,,,,,,,,,,0,,,,,
Aveling_Isabel,,,Aveling,Isabel,"(née Frank) first wife of Edward Aveling, daughter of a wealthy poulterer in London's Leadenhall Market. Known as Bell",,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Avenel_Georges,,,Avenel,Georges,,,,,,,Person,,,,,,,,,,,,0,78_42_4653,,"""1784_Lundis Revolutionnaires, 1871-1874""",1,34,,,,,,"""1145_Avenel_Georges_Lundis Revolutionnaires, 1871-1874""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Avrial,,,Avrial,,,Communard,,,,,Person,,,,,,,,,,,71_46_4039,1,,,,0,0,,,,,,,,,,,,,,,,,,0.0001,1,0.0002,,,,,,,,,,,0,,,,,
Azemar_Leopold Michel Martial d’,,,Azemar,Leopold Michel Martial d’,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"""52_Combats a la baionnette. Théorie adoptée en 1859 par l'armée d'Italie commandée par sa Majesté l'Empereur Napoléon III. Extrait du système de guerre moderne, ou nouvelle tactique avec les nouvelles armes"", ""53_Système de guerre moderne ou nouvelle tactique avec les nouvelles armes. Observations relatives à la brochure de M. le général Jomini sur la formation des troupes pour le combat. Des papiers d'un ancien officier-général de l'armée de S. M. le Roi de Prusse, compte rendu.""",,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Baader_Joseph von,,,Baader,Joseph von,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,54_Streiflichter auf die Zeit der tiefsten Erniedrigung Deutschlands oder Die Reichsstadt Nürnberg in den Jahren 1801-1806,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Babbage_Charles,,,Babbage,Charles,,,,,,,Person,,,British,British,,,,,,,,0,58_17_2277,,"100_Traité sur l'économie des machines et des manufactures,1103_On the Economy of Machines",2,10,,,,C2277,,"""641_Babbage_Charles_Traité sur l'économie des machines et des manufactures. Traduit de l'anglais sur la troisième édition. Paris, 1833"",1146_Babbage_Charles_On the Economy of Machines",,,45_50,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Babeuf_Francois Noel,,,Babeuf,Francois Noel,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Babo_Lamprecht von,,,Babo,Lamprecht von,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"""55_Der Ackerbau nach seinen monatlichen Verrichtungen, als Leitfaden für die landwirtschaftliche Praxis. Mit einer lithograph. Tafel und einer Tabelle""",,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Bachmann_Prof.,,,Bachmann,Prof.,,,,,,,Person,,,,,,,,,,,"41_9_6685,41_9_6686",2,,,,0,0,,,,,,,,,,,,,,,,,,0.0003,2,0.0004,,,,,,,,,,,0,,,,,
Bachofen_Johann Jakob,,,Bachofen,Johann Jakob,,,,,,,Person,,,,,,,,,,,,0,,,2436_(in bibliography on matriarchal law),1,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Bacon_Francis,,,Bacon,Francis,,,,,,,Person,,,,,,,,,,,,0,"37__66,37_8_7202",,2486_de augmentis scientarium,1,0,,,,C66,,"162_Bacon_Francis_De dignitate et augmentis scientiarum,""561_Bacon_Francis_The Essays or Councels, Civill and Morall, Londini, 1625"",""562_Bacon_Francis_Novum Organum, Londini, 1620""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,1_Bacon_Francis_Neues Organ der Wissenschaften,,
Baer_Wilhelm,,,Baer,Wilhelm,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,56_Die Industrie der Schweiz. Ein Spiegel für Deutschlands Staatsmänner und Philister,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Baernreither_Josef Maria,,,Baernreither,Josef Maria,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,57_Die englischen Arbeiterverbände und ihr Recht. Ein Beitrag zur Geschichte der sozialen Bewegung in der Gegenwart. Bd. 1.,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Bagneräs-de-Luchon,,,Bagneräs-de-Luchon,,,,,,,,City,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,"71_32_3966,71_43_4027",,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Bahnsch_F.,,,Bahnsch,F.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,"""114_Bahnsch_F._Quaestionum de Diogenis Laertii fontibus initia, Diss.""",,,
Bahnsen_J.,,,Bahnsen,J.,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,"""86_Bahnsen_J._Beiträge zur Charakterologie, 2 vols."",""111_Bahnsen_J._Beiträge zur Charakterologie mit besonderer Berücksichtigung pädagogischer Fragen, 2 vols."",175_Bahnsen_J._Zur Philosophie der Geschichte. Eine kritische Besprechung des Hegel-Hartmannschen Evolutionismus aus Schopenhauerschen Principien,193_Bahnsen_J._Zur Philosophie der Geschichte. Eine kritische Besprechung des Hegel-Hartmannschen Evolutionismus aus Schopenhauerschen Principien",2_Bahnsen_J._Der Widerspruch im Wissen und Wesen der Welt. Prinzip und Einzelbewährung der Realdialektik. II. Bd.,,
Bahr_Hermann,,,Bahr,Hermann,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,3715_Engels_Hermann Bahr,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Bailey_Samuel,,,Bailey,Samuel,,,,,,,Person,1791,1870,British,British,,,,https://en.wikipedia.org/wiki/Samuel_Bailey,,,,0,,,"206_Money and its Vicissitudes in Value etc.,333_A Defence of Joint Stock Banks und Country Issues etc.,503_A Defence of Joint Stock Banks und Country Issues etc.,890_Money and its vicissitudes in value,1054_Observations on certain verbal disputes...,1057_Discourses on various subjects,1064_A Critical Dissertation on the Nature... of Value...,1065_A Letter to a Political Economist...",8,26,,,,,,"11_Bailey_Samuel_Money and its vicissitudes,41_Bailey_Samuel_Defence of Joint Stock Banks,1147_Bailey_Samuel_A Critical Dissertation on the Nature... of Value...,1148_Bailey_Samuel_A Letter to a Political Economist...,1149_Bailey_Samuel_Discourses on various subjects,1150_Bailey_Samuel_Observations on certain verbal disputes...",,,51_61,,,,,,,,,0.0000,0,0.0000,,,,,,,,70_Bailey_Samuel,,,0,,,,,34_Bailey
Bailleul_Jacques-Charles,,,Bailleul,Jacques-Charles,,,,,,,Person,,,,,,,,,,,,0,,,39_Examen critique de l'ouvrage posthume de M. la B. de Staël,1,3,,,,,,1151_Bailleul_Jacques-Charles_Examen critique de l'ouvrage posthume de M. la B. de Staël,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Baillie_H. J.,,,Baillie,H. J.,,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,"""1103_Baillie_H. J._[Speech in the House of Commons, January 31, 1854.] In: The Times, No. 21653, February 1, 1854.""",,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Baillie-Grohmann_W.,,,Baillie-Grohmann,W.,,,,,,,Person,,,,,,,,,,,,0,,,"""2449_Cattle Ranches in the Far West, Atlantic Monthly 1881""",1,5,,,,,,1152_Baillie-Grohmann_W._Cattle Ranches in the Far West,,,,,,,,,,81_64,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Bain_Alexander,,,Bain,Alexander,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,3_Bain_Alexander_Erziehung als Wissenschaft,,"35_Bain,36_Bain,37_Bain,38_Bain,39_Bain,40_Bain,41_Bain,42_Bain,43_Bain,44_Bain,45_Bain,46_Bain,47_Bain,48_Bain,49_Bain,50_Bain,51_Bain,52_Bain,53_Bain,54_Bain,55_Bain,56_Bain,1896_Bain,1897_Bain,1898_Bain,1899_Bain,1900_Bain,1901_Bain,1902_Bain,1903_Bain,1904_Bain,1905_Bain,1906_Bain,1907_Bain,1908_Bain,1909_Bain,1910_Bain"
Baines_Edward,,,Baines,Edward,,,,,,,Person,,,,,,,,,,,,0,,,,0,0,"""58_Geschichte der brittischen Baumwollenmanufactur und Betrachtungen über ihren gegenwärtigen Zustand. Aus dem Engl, frei bearb. von Christoph Bernoulli. Mit 12 Stahlstichen.""",,,,,325_Baines_Edward_History of the Cotton Manufacture in Great Britain...,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
Bakunin_Antonia,,,Bakunin,Antonia,"(née Kwiatkowski) daughter of a Polish merchant, wife of Mikhail Bakunin",,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,0.0000,0,0.0000,,,,,,,,,,,0,,,,,
